ID	Symbol	OSK_OE_D4	siMyc_D3	OSK_Myc_OE_D4	Myc_OE_D4	siMyc_D7	Myc_inh_D3	siControl_MEF_1	siControl_MEF_2	siControl_D7
ENSMUSG00000001376	Ccdc132	22.1882	11.0788	15.4592	14.5388	18.8101	7.37543	7.93354	7.80873	10.3109
ENSMUSG00000001379	Apbb3	4.22318	3.07962	5.41354	4.62836	5.03196	7.63627	3.99623	5.29514	5.35909
ENSMUSG00000001380	Hars	72.4719	57.6718	91.1123	85.2369	68.7001	28.3224	39.6608	40.9637	53.927
ENSMUSG00000001383	Zmat2	66.271	34.1569	47.0405	43.7485	44.0383	18.1914	33.7055	34.5021	37.3784
ENSMUSG00000001403	Ube2c	140.012	94.9988	222.748	293.702	12.0782	66.9539	94.7822	91.2242	18.9062
ENSMUSG00000001415	Smg5	20.1091	17.0135	24.9559	29.1658	28.0001	14.7317	15.2578	15.3829	20.2552
ENSMUSG00000001416	Cct3	539.705	223.273	345.216	343.63	135.93	56.3684	112.777	106.081	109.284
ENSMUSG00000001417	Rhbg	0.677633	0.0392894	0.239795	0.0440273	0.441097	5.75091e-60	0.0525691	5.12134e-27	0.165615
ENSMUSG00000001418	0610031J06Rik	307.778	259.199	89.7585	45.8848	381.881	83.6672	131.444	139.405	214.187
ENSMUSG00000001419	Mef2d	14.8932	30.6491	31.2455	22.3773	36.5427	96.6602	23.8205	22.2311	26.8006
ENSMUSG00000001420	Tmem79	11.3992	5.95416	9.88857	0.308788	12.022	0.251691	0.377741	0.174861	17.5682
ENSMUSG00000001424	Snd1	126.668	108.602	165.535	158.7	59.32	66.8611	94.1418	82.8892	99.6463
ENSMUSG00000001435	Col18a1	8.1099	14.5821	3.89637	16.5905	21.1486	39.8638	39.7371	37.5782	67.0146
ENSMUSG00000001436	Slc19a1	6.07204	6.54226	48.5672	70.5197	9.97418	20.3385	12.0865	12.4804	12.1674
ENSMUSG00000001440	Kpnb1	181.772	144.552	215.296	250.428	107.388	88.3919	135.973	140.32	106.495
ENSMUSG00000001441	Npepps	49.5915	44.6361	44.4032	41.2635	69.1637	40.7503	43.5158	51.777	58.4541
ENSMUSG00000001444	Tbx21	2.04054	0.193768	0.946156	0	0.204476	0.0259734	0	0	0.182561
ENSMUSG00000001445	Mrpl10	38.2799	45.7189	76.4839	70.6307	60.4475	49.7421	50.4475	53.4651	59.5626
ENSMUSG00000001467	Cyp51	25.7552	22.4264	26.564	29.3067	42.8167	29.1028	55.9733	55.7218	52.9734
ENSMUSG00000001473	Tubb6	110.339	239.964	99.1883	201.576	166.622	69.7173	268.526	256.758	166.953
ENSMUSG00000001493	Meox1	0	0.0364517	0	0.345343	0	0.11725	0.448877	0.573058	0.0294372
ENSMUSG00000001494	Sost	0.336947	0.198151	4.6675	0	0	1.05155	0.0271121	0	0.032004
ENSMUSG00000001496	Nkx2-1	0.0256533	0	0.106059	0	0.0687616	0.00946006	0.0288929	0.0270998	0
ENSMUSG00000001497	Pax9	0.328	0.299387	1.30516	0.745516	0.909162	0.415839	0.215814	0.253	0.678916
ENSMUSG00000001504	Irx2	35.6032	15.9889	21.4219	17.0067	21.2578	26.7528	16.0991	19.3431	22.6091
ENSMUSG00000001506	Col1a1	41.4654	1062.52	79.4654	191.838	485.872	1422.6	1359.04	1571.62	1273.56
ENSMUSG00000001507	Itga3	7.77901	14.9459	3.11416	4.72682	13.0697	7.42163	9.6631	10.4672	14.187
ENSMUSG00000001508	Sgca	0.568565	0	0.214709	0.203444	0.324523	1.43695	0.248808	0.27082	0.146851
ENSMUSG00000001510	Dlx3	0	0.106097	0.0710491	0.0168935	0.0383864	0.243818	0.165907	0.453867	0.0734406
ENSMUSG00000001517	Foxm1	38.488	10.8811	15.4538	17.6215	3.06635	13.5139	16.5871	14.9871	2.70177
ENSMUSG00000001518	Itfg2	8.38702	5.4458	10.2818	10.1378	8.4843	4.43932	5.75798	6.25864	5.95547
ENSMUSG00000001520	Nrip2	0.212111	0.237091	0.450381	0.619289	0.245669	1.88056	2.19838	2.10037	0.519387
ENSMUSG00000001521	Tulp3	46.7853	31.3295	23.7013	20.0872	36.2975	54.8354	26.0943	24.757	35.2258
ENSMUSG00000001524	Gtf2h4	24.4676	13.9986	19.4047	29.5246	13.8855	7.42832	11.1301	10.779	14.4961
ENSMUSG00000001525	Tubb5	799.539	540.811	437.401	603.706	373.438	416.886	836.625	864.225	574.757
ENSMUSG00000001542	Ell2	5.967	10.7801	12.1691	6.71765	28.1019	15.6413	7.61668	7.98208	18.0684
ENSMUSG00000001552	Jup	84.5147	185.074	55.3336	9.48025	131.385	32.5418	46.9236	45.7736	91.3695
ENSMUSG00000001555	Fkbp10	83.0172	285.406	95.7008	97.529	129.613	198.511	204.558	212.965	159.499
ENSMUSG00000001558	Klhl10	0.259309	0.122111	0.190803	0.282943	0.210243	0.489209	0.358063	0.385809	0.36158
ENSMUSG00000001566	Mnx1	0	0	0.0238358	0	0	0	0.0278294	0	0
ENSMUSG00000001569	Nom1	23.4695	14.5717	26.8917	31.6704	15.1689	9.05206	12.5636	10.0167	13.1492
ENSMUSG00000001576	Ergic1	68.8183	111.083	99.5019	94.5702	111.326	135.244	112.813	106.565	101.01
ENSMUSG00000001583	Tnk1	0.0548564	0.0531701	0.400613	0.0203542	0.342075	0.0320242	0.143153	0.034669	1.35401
ENSMUSG00000001588	Acap1	0.0238109	0.0133148	0.239441	0	0.0337215	0	0.348963	0.544591	0.119417
ENSMUSG00000001604	Tcea3	0.936829	1.2291	4.24422	6.50499	3.89922	6.09248	5.79691	7.24108	5.97581
ENSMUSG00000001622	Csn3	0.00556322	0.330408	0	0	0.0523279	0.0221175	0.101172	0.281625	0.0759488
ENSMUSG00000001627	Ifrd1	133.295	120.433	213.352	218.103	161.634	127.236	95.5956	99.6765	118.783
ENSMUSG00000001630	Stk38l	5.94309	3.11129	3.4043	3.3585	5.90103	7.02835	3.81569	3.20079	7.06626
ENSMUSG00000001632	Brpf1	8.26763	6.66071	9.23734	11.7131	9.45595	9.89745	8.68321	7.6533	9.98906
ENSMUSG00000001642	Akr1b3	120.243	60.6667	120.305	91.2707	136.801	17.9886	26.0177	22.5236	61.5054
ENSMUSG00000001655	Hoxc13	0.0198553	0.96411	0.363848	0.364266	0.827705	0.972522	0.223585	0.171263	0.316712
ENSMUSG00000001656	Hoxc11	0.0739913	0.812277	0.0713934	0.0679016	0.488584	0.0653099	0.639057	0.790514	0.393581
ENSMUSG00000001657	Hoxc8	1.47596	23.4701	10.7708	8.30116	23.21	1.09026	12.0936	12.0737	14.7022
ENSMUSG00000001661	Hoxc6	4.69899	29.3667	15.9042	14.6546	47.2908	1.72463	19.0365	20.6141	37.558
ENSMUSG00000001663	Gstt1	7.53248	3.90542	0.572546	0.622904	6.94198	13.5735	10.0926	9.53887	13.26
ENSMUSG00000001665	Gstt3	32.9277	7.89604	18.5177	3.60043	23.2825	13.6312	7.04626	7.36469	22.5602
ENSMUSG00000001666	Ddt	42.9197	43.7947	30.0024	30.091	65.9092	24.5979	51.5552	44.4545	57.9275
ENSMUSG00000001670	Tat	0	0	0	0	0.0615932	0	0.0232459	0	0
ENSMUSG00000001672	Marveld3	0.478775	0.103959	0.819111	0	0.824581	0	0.0224983	0	1.37189
ENSMUSG00000001674	Ddx18	47.8593	26.5038	95.1619	100.999	32.8143	27.1847	23.8311	28.0076	30.3102
ENSMUSG00000001687	Ubl3	22.2903	18.676	22.5281	16.6594	33.0921	21.3566	19.1961	16.5171	20.8218
ENSMUSG00000001700	Gramd3	3.24761	9.47658	2.05193	3.35534	7.42969	7.04148	11.012	10.1414	10.6422
ENSMUSG00000001707	Eef1e1	75.4538	55.6318	141.335	130.737	54.6037	26.5418	29.8971	29.7718	42.8695
ENSMUSG00000001729	Akt1	152.005	220.74	162.353	182.654	205.932	135.367	210.73	193.355	177.53
ENSMUSG00000001739	Cldn15	0.217801	0.67265	0.713168	0.581376	0.112285	0.0720901	1.84073	2.38351	1.37613
ENSMUSG00000001741	Il16	0.155505	0.118677	0.182055	0.292296	0.264848	0.411542	0.221289	0.240733	1.20296
ENSMUSG00000001750	Tcirg1	35.3139	50.9135	33.5028	43.4316	68.988	41.5248	33.566	32.5369	51.0399
ENSMUSG00000001751	Naglu	5.97259	17.5219	3.74492	3.09225	18.9762	31.6635	15.2279	16.9447	18.5966
ENSMUSG00000001755	Coasy	17.6921	10.8847	17.6937	15.1604	16.1343	21.8096	12.5157	10.288	21.26
ENSMUSG00000001761	Smo	52.6846	27.4954	32.9227	38.7413	35.0788	52.7886	43.912	40.0249	36.0498
ENSMUSG00000001763	Tspan33	0.871935	0.321907	1.7635	1.0228	0.10539	0.234227	0.455619	0.264729	0.369757
ENSMUSG00000001767	Crnkl1	21.6586	10.896	18.4896	17.4562	18.6839	10.0135	14.4632	13.5025	13.0007
ENSMUSG00000001768	Rin2	9.50621	4.04535	2.40271	5.16561	8.13795	12.5967	11.3309	9.55018	12.0043
ENSMUSG00000001773	Folh1	0	0.383056	0	0	0.363588	0.153948	0.184073	0.071646	0
ENSMUSG00000001774	Chordc1	44.8362	27.0729	38.9753	34.9835	30.0339	17.4934	20.861	22.3859	22.8086
ENSMUSG00000001783	Rtcb	142.136	65.3129	106.706	101.698	72.5373	51.1026	60.7446	63.6654	64.5156
ENSMUSG00000001785	Pwp1	35.5512	15.9319	64.6172	68.0276	21.6011	11.002	16.6141	15.2068	20.9865
ENSMUSG00000001786	Fbxo7	14.3989	10.0287	10.5087	7.62391	15.6988	8.1089	7.17853	6.88197	9.77138
ENSMUSG00000001794	Capns1	745.407	822.447	418.366	177.975	879.115	465.157	600.511	569.171	890.719
ENSMUSG00000001802	Lrp3	1.35184	1.91522	0.716175	1.42154	0.83745	11.3175	5.1529	4.96791	1.14727
ENSMUSG00000001804	Dsg4	0	0	0	0	0.0142568	0	0	0	0.018184
ENSMUSG00000001815	Evx2	0	0.120482	0.0353662	0.0670955	0.267299	0	0.448189	0.27071	0.290453
ENSMUSG00000001819	Hoxd13	0.412937	3.91624	3.18607	2.84987	7.56174	0.260305	9.21117	10.9518	5.82864
ENSMUSG00000001823	Hoxd12	0	0.274859	0.232634	0.221256	0.715451	0	2.17289	2.56063	0.764552
ENSMUSG00000001827	Folr1	2.32961	12.4177	2.62483	6.01705	0.985671	0.392897	18.6201	25.5885	9.54905
ENSMUSG00000001829	Clpb	28.8216	16.9099	43.795	41.8252	19.9863	27.576	17.5527	18.2584	25.8477
ENSMUSG00000001833	Sept7	94.9567	127.597	81.6502	89.8877	104.4	108.788	154.847	154.307	81.2271
ENSMUSG00000001844	Zdhhc4	49.238	25.3482	38.2337	24.2259	41.0266	44.6333	33.4036	27.8953	36.4014
ENSMUSG00000001847	Rac1	245.842	219.438	190.255	149.919	190.66	171.188	218.031	216.756	175.48
ENSMUSG00000001855	Nup214	37.7945	21.3102	20.0718	27.8205	9.94644	21.2755	8.20493	9.17003	11.5189
ENSMUSG00000001864	Aif1l	25.7029	35.35	28.0883	51.1715	83.6432	6.96022	41.0306	28.6051	21.0312
ENSMUSG00000001865	Cpa3	0.0359098	0	0	0	0	0	0.0404952	0	0
ENSMUSG00000001870	Ltbp1	27.3295	48.4644	13.3934	14.2175	33.5788	21.7856	24.4043	28.279	24.2752
ENSMUSG00000001891	Ugp2	41.4397	57.6525	22.8041	19.4486	51.7626	27.103	48.0896	48.7797	47.3685
ENSMUSG00000001901	Kcnh6	0	0	0.109228	0	0	0	0	0.0200357	0
ENSMUSG00000001909	Trmt1	52.6745	54.3662	97.9159	83.5993	63.435	71.1709	37.5171	40.7919	58.6124
ENSMUSG00000001910	Nacc1	37.6063	26.866	25.4957	28.4805	39.2766	30.4633	25.7196	25.0684	32.6271
ENSMUSG00000001911	Nfix	14.3391	24.6974	18.0962	37.6755	24.9302	65.9314	48.098	44.9009	37.4434
ENSMUSG00000001918	Slc1a5	79.8917	13.0654	48.5407	36.1106	20.4941	46.6007	16.9687	13.7847	21.0244
ENSMUSG00000001924	Uba1	210.928	213.399	238.482	193.117	196.204	175.724	152.181	162.551	203.049
ENSMUSG00000001930	Vwf	0.0547989	0.0547373	0.0658797	0.0790668	0.207541	0.0442997	0.0769522	0.0695703	0.967126
ENSMUSG00000001942	Siae	4.74635	1.84933	1.41807	1.98489	5.20406	3.85734	4.04544	4.35843	6.61913
ENSMUSG00000001943	Vsig2	0	0.153093	0	0	0	0.18441	0.0523676	0	0
ENSMUSG00000001946	Esam	1.32217	1.77842	0.40548	0.251186	1.04733	3.03006	1.07341	1.13108	2.92207
ENSMUSG00000001948	Spa17	2.86492	0.612457	0.538306	1.53593	0.678617	1.59424	2.19975	1.60474	0.9892
ENSMUSG00000001962	Fam50a	37.9909	51.2991	32.9458	20.3551	55.7285	32.3231	33.5472	33.9564	34.2188
ENSMUSG00000001964	Emd	77.12	92.2632	101.477	101.912	86.041	147.936	107.339	100.168	84.1249
ENSMUSG00000001983	Taco1	7.01169	4.70149	19.2587	18.6733	10.4509	5.40629	6.34865	7.90209	10.4677
ENSMUSG00000001985	Grik3	0.0208668	0.0588021	0	0.00936287	0.0106374	0.141994	0.0574688	0.0440205	0.0067838
ENSMUSG00000001986	Gria3	8.93616	9.66214	20.6883	10.4508	25.1239	40.7447	17.8745	14.4649	14.9626
ENSMUSG00000001988	Npas1	0.0237488	0.0977599	0.252044	0.108962	0.148554	1.22626	0.187265	0.175644	0.0947371
ENSMUSG00000001995	Sipa1l2	13.1359	5.489	2.39645	2.3992	6.87129	7.68045	7.93578	7.43949	7.17542
ENSMUSG00000001998	Ap4e1	2.91974	1.13371	3.59912	4.34249	2.38756	6.55422	3.63003	3.86464	2.80804
ENSMUSG00000001999	Blvra	42.2109	23.5126	24.4911	27.7377	15.0182	8.40854	18.4366	18.3691	14.544
ENSMUSG00000002006	Pdzd4	4.21734	1.20247	8.59555	12.5385	0.964961	3.33378	4.38171	3.8006	1.48819
ENSMUSG00000002007	Srpk3	0	0.0207647	0.0243342	0	0.0186257	0.0236616	0.0603966	0.386106	0.0335378
ENSMUSG00000002010	Idh3g	95.6224	70.5555	154.708	154.546	78.4096	92.3777	81.7437	79.6375	98.8947
ENSMUSG00000002012	Pnck	1.25064	1.61324	0.20161	0.269443	0.438488	5.0381	1.33169	1.05847	0.537463
ENSMUSG00000002014	Ssr4	102.76	209.274	147.478	172.766	149.187	159.608	244.208	253.527	191.118
ENSMUSG00000002015	Bcap31	211.454	178.084	123.725	101.437	201.184	110.385	143.408	140.351	164.872
ENSMUSG00000002017	Fam98a	17.9773	21.8857	41.5257	38.3066	19.1377	17.5788	18.8459	20.5875	20.8723
ENSMUSG00000002020	Ltbp2	1.95038	46.1524	6.76351	13.7713	35.6015	18.6378	38.3905	41.6391	38.7984
ENSMUSG00000002028	Kmt2a	3.84491	1.78728	2.56668	2.69627	5.30857	10.6182	3.10092	3.18944	4.32258
ENSMUSG00000002031	Ift46	159.185	166.225	175.917	147.515	204.125	133.123	196.695	163.355	202.529
ENSMUSG00000002032	Tmem25	0.279548	0.0328704	0.115565	0.128232	0.228939	0.158619	0.0899517	0.196864	0.238911
ENSMUSG00000002033	Cd3g	0	0	0	0	0	0	0	0.608968	0
ENSMUSG00000002043	Trappc6a	27.3681	56.7132	61.4821	62.9062	85.3641	67.1896	74.7784	79.1137	90.7265
ENSMUSG00000002052	Supt6	24.8579	21.9321	26.9028	22.9955	28.849	28.6269	16.8988	17.3696	24.5385
ENSMUSG00000002055	Spag5	30.9131	7.20412	13.3662	31.8087	1.24058	18.8684	16.622	11.7573	3.15819
ENSMUSG00000002057	Foxn1	0	0.0367419	0.043058	0.0136507	0.0310178	0.0197054	0.0502723	0	0.019781
ENSMUSG00000002058	Unc119	18.069	21.0429	11.6049	25.381	23.6925	23.8791	30.8827	32.9385	24.0807
ENSMUSG00000002059	Rab34	50.7595	74.7916	28.5774	76.6802	104.535	57.9586	104.211	103.857	87.4433
ENSMUSG00000002064	Sdf2	90.5055	87.0737	55.8765	34.0187	111.94	44.4096	71.6184	73.0201	102.209
ENSMUSG00000002068	Ccne1	34.9323	23.8615	67.8745	106.108	14.5321	19.6487	37.4941	26.8897	30.5019
ENSMUSG00000002076	Hsf2bp	0.45516	0.0598407	1.00451	0.496998	0.22759	0.481275	0.24623	0.089596	0.291054
ENSMUSG00000002083	Bbc3	3.03402	10.7022	51.2353	96.2583	20.678	39.484	24.0255	28.2691	26.4205
ENSMUSG00000002100	Mybpc3	1.63056	0.215659	0	0	0.118723	0	0.0256349	0.0139823	0.181718
ENSMUSG00000002102	Psmc3	378.946	226.283	197.852	219.145	277.174	88.5327	204.184	198.776	208.105
ENSMUSG00000002103	Acp2	25.0665	21.1097	17.004	10.7787	61.5064	26.1884	29.8467	18.8731	62.2764
ENSMUSG00000002104	Rapsn	0.0929919	0.381363	0	0.171731	0.524579	0.0951905	0.282103	0.176396	0.047765
ENSMUSG00000002105	Slc39a13	11.1502	72.3088	16.4872	23.5876	75.867	80.6063	83.1872	84.8201	69.0937
ENSMUSG00000002107	Celf2	7.19967	10.8312	9.6799	6.39652	8.79546	19.768	19.5557	18.7531	9.02368
ENSMUSG00000002108	Nr1h3	2.35791	1.80999	0.423019	0.928393	2.8815	1.92636	0.516132	0.360278	3.81224
ENSMUSG00000002109	Ddb2	3.70349	0.606597	1.96518	2.26281	1.80251	5.32608	3.34049	4.11797	3.52347
ENSMUSG00000002111	Spi1	0.438219	0.181461	0.25475	0	0.153266	1.02557	3.02284	3.85618	0.897008
ENSMUSG00000002129	Sf3a1	28.1566	17.6996	54.0734	55.2313	34.0213	35.8028	26.0052	23.9139	38.7691
ENSMUSG00000002147	Stat6	31.9812	29.9308	24.4391	22.6188	48.3603	37.2717	31.9091	30.0979	38.8586
ENSMUSG00000002190	Clgn	1.13603	0.211851	0.455052	0.0222164	0.0223599	0.11371	0.144961	0.10575	0.11415
ENSMUSG00000002204	Napsa	0.0465946	0	0	0	1.89661e-06	0.182069	0.0387506	0.296825	0.228712
ENSMUSG00000002205	Vrk3	12.3461	10.5677	15.1298	21.0781	20.631	15.7878	18.3293	19.736	22.15
ENSMUSG00000002210	Smg9	9.3716	6.93831	16.5503	11.5858	10.2532	8.46113	7.70082	8.21111	8.41459
ENSMUSG00000002221	Paxip1	7.53341	4.13834	8.43442	11.8357	4.20813	5.63394	5.02369	5.00366	4.4436
ENSMUSG00000002222	Rmnd5a	15.9229	5.78077	11.7783	7.75595	7.08586	15.6114	8.70335	9.51091	7.7625
ENSMUSG00000002227	Mov10	15.1407	9.45626	7.41356	7.29161	15.5797	8.16753	10.5132	12.0202	22.5652
ENSMUSG00000002228	Ppm1j	0.561291	6.01044	0.99809	0.813664	9.27507	2.69925	1.66474	2.36818	6.95651
ENSMUSG00000002233	Rhoc	141.614	609.394	65.9809	89.8282	709.602	318.687	509.979	495.494	561.572
ENSMUSG00000002240	4930432K09Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000002249	Tead3	7.65125	37.8823	7.29042	13.9509	37.4733	82.2275	41.8828	37.1328	28.46
ENSMUSG00000002250	Ppard	5.47327	17.181	21.5144	19.1157	33.1329	32.7844	18.4202	19.3089	24.4873
ENSMUSG00000002257	Def6	13.4768	14.3243	41.5098	26.9533	22.5972	9.81638	9.15447	8.92512	18.0774
ENSMUSG00000002265	Peg3	3.54453	6.1076	3.40405	5.99659	8.1261	20.5366	24.7496	25.3375	7.08688
ENSMUSG00000002266	Zim1	0.103774	0.355858	0.452109	0.142946	0.349269	0.297801	3.41669	3.65284	0.251424
ENSMUSG00000002274	Metrn	36.3267	58.8616	17.2041	32.7058	42.4819	33.0646	52.0725	51.5209	29.5844
ENSMUSG00000002279	Lmf1	6.09161	11.9672	10.3757	16.8974	17.8392	27.1222	24.0328	16.9033	23.6436
ENSMUSG00000002280	Narfl	26.0105	13.4099	23.1628	15.4099	32.6495	9.96105	10.1832	21.4557	26.6536
ENSMUSG00000002289	Angptl4	2.68037	14.9435	4.54429	11.6829	173.357	105.649	6.06755	7.17395	252.869
ENSMUSG00000002297	Dbf4	49.9156	17.0604	39.43	42.5658	9.28582	12.5922	15.9905	17.3368	7.21236
ENSMUSG00000002307	Daxx	34.062	23.9952	18.7562	23.0387	26.5167	22.1422	18.0153	19.2702	21.6478
ENSMUSG00000002308	Cd320	49.0934	25.5025	89.7351	65.0711	28.0133	13.815	22.4278	23.3165	27.8968
ENSMUSG00000002319	Ipo4	74.9981	150.966	161.298	172.222	109.126	159.541	108.984	96.0475	127.958
ENSMUSG00000002320	Tm9sf1	45.605	39.4027	28.7498	31.6926	59.0535	33.0015	43.0361	39.2698	57.0136
ENSMUSG00000002324	Rec8	1.49954	1.03742	2.94778	2.07972	0.712816	0.691395	0.712603	0.0836885	0.932897
ENSMUSG00000002325	Irf9	34.8646	10.2907	4.12595	3.02645	32.1605	11.0851	13.2927	13.3434	20.5115
ENSMUSG00000002326	Gmpr2	24.6333	20.2427	23.2216	22.2549	18.3347	13.4751	17.7353	19.8614	21.648
ENSMUSG00000002329	Mdp1	21.0455	15.8454	12.477	12.0147	23.7618	16.728	16.9018	19.3385	23.0449
ENSMUSG00000002332	Dhrs1	63.2265	84.9498	36.448	26.4321	154.469	37.578	63.1162	60.6533	125.167
ENSMUSG00000002341	Ncan	0.00854658	0.0237105	0	0.0117455	0	0.479014	0.338839	0.323447	0
ENSMUSG00000002342	Tmem161a	20.4872	37.1389	36.1386	45.8179	73.7606	85.9634	46.658	65.3821	78.721
ENSMUSG00000002343	Armc6	16.2937	14.0298	26.3733	19.3112	16.1763	11.737	16.8171	13.1014	18.4797
ENSMUSG00000002345	2310045N01Rik	52.7791	47.6543	44.2727	29.1455	65.9576	28.8377	40.5659	35.9321	50.3115
ENSMUSG00000002346	Slc25a42	3.86396	3.40549	7.42596	3.04952	7.27798	7.29067	2.48945	3.35063	5.52399
ENSMUSG00000002365	Snx9	22.153	31.6019	11.9858	14.5102	30.1774	21.5042	31.738	28.2493	34.0365
ENSMUSG00000002372	Ranbp3	37.3154	34.029	39.9599	50.2226	40.6689	24.2872	32.3502	30.0145	38.8757
ENSMUSG00000002379	Ndufa11	21.9051	33.6715	19.7431	21.2114	38.2009	16.9769	26.5112	24.6847	31.5614
ENSMUSG00000002384	Bmp8b	0.270254	1.53248	8.62778	2.11076	1.40221	0.703134	0.20282	0.181587	0.544125
ENSMUSG00000002393	Nr2f6	13.4848	48.1339	34.1608	47.4678	50.8953	38.3675	45.6264	44.1342	40.53
ENSMUSG00000002395	Use1	57.3854	51.2261	58.1153	53.8614	67.1596	65.6421	62.003	69.7187	73.4305
ENSMUSG00000002396	Ocel1	4.5103	10.8566	15.08	5.44849	17.366	7.13384	10.2412	7.57237	20.3535
ENSMUSG00000002409	Dyrk1b	5.34155	7.24592	7.3647	3.67712	11.3919	13.4236	10.4096	9.51291	10.9944
ENSMUSG00000002413	Braf	3.913	3.4034	5.41583	4.35987	8.05927	24.7223	5.89418	7.58561	5.04375
ENSMUSG00000002416	Ndufb2	117.482	120.958	115.376	110.621	81.5899	43.4169	97.6537	96.0221	97.1601
ENSMUSG00000002428	Hltf	10.39	5.23668	12.6701	7.71727	6.61786	8.82341	6.74279	4.69953	6.75033
ENSMUSG00000002455	Prpf6	34.444	22.853	36.9247	36.3145	33.8974	21.4917	22.424	30.1337	35.3041
ENSMUSG00000002458	Rgs19	43.1827	49.0684	44.9249	53.3512	44.1649	34.3186	57.0891	66.9055	42.6406
ENSMUSG00000002459	Rgs20	8.36795	4.27355	11.0172	0	6.57768	0.632682	0.149333	0.296769	2.34013
ENSMUSG00000002475	Abhd3	0.673959	0.382696	0.492707	0.128012	1.52101	0.244795	0.417848	0.286159	0.747063
ENSMUSG00000002477	Snrpd1	149.735	49.4272	69.2434	112.205	32.3144	15.8672	40.8765	39.5148	31.1384
ENSMUSG00000002486	Tchp	6.43734	5.45037	12.7337	8.9496	8.35795	9.72863	5.30609	6.20689	9.74757
ENSMUSG00000002489	Tiam1	9.26608	4.84118	12.4832	9.0829	6.87653	4.60546	5.91172	5.45716	10.3593
ENSMUSG00000002496	Tsc2	11.4777	10.2573	8.32176	8.70495	15.3776	13.1012	8.95359	8.9295	13.7421
ENSMUSG00000002500	Rpl3l	0	0	0	0.0497431	0.0565144	0.150688	0	0	0
ENSMUSG00000002504	Slc9a3r2	4.84099	43.5637	5.35714	9.52298	18.2621	13.3103	22.0621	22.975	10.8942
ENSMUSG00000002524	Puf60	95.9214	97.4959	104.054	119.04	104.601	54.137	79.2721	79.5287	92.4652
ENSMUSG00000002546	Golga2	23.4404	27.4543	24.4477	18.9483	45.2813	38.5782	34.6126	36.1517	48.7112
ENSMUSG00000002550	Uck1	22.4865	18.2524	20.3399	20.9208	35.0475	23.0257	18.7333	22.4851	28.2027
ENSMUSG00000002565	Scin	0.421538	0.0528396	0.0774051	0	0.0501832	0.0484233	0.0205929	0.0593347	0.490724
ENSMUSG00000002578	Ikzf4	0.915369	0.365019	0.439018	0.684923	1.49246	2.19608	1.91974	2.1567	1.0976
ENSMUSG00000002580	Mien1	50.4693	77.7949	49.9551	38.2208	112.593	31.154	56.6375	53.9865	97.6265
ENSMUSG00000002588	Pon1	0	0	0	0	0	0	0	0	0
ENSMUSG00000002602	Axl	64.2818	244.166	73.6213	72.3632	375.886	134.248	177.413	158.338	164.998
ENSMUSG00000002603	Tgfb1	3.08523	68.9239	4.14398	4.75662	31.9352	33.624	34.5874	35.0298	21.7659
ENSMUSG00000002608	Ccdc97	11.0642	15.1783	18.2568	17.2337	19.8563	25.9331	17.9007	18.0608	21.3781
ENSMUSG00000002617	Zfp40	0.843095	0.378667	0.600704	1.30114	0.97872	0.806269	0.763192	1.46353	0.397212
ENSMUSG00000002625	Akap8l	10.6346	12.7585	16.7081	13.3414	21.8497	27.9063	13.7065	15.0872	18.1862
ENSMUSG00000002633	Shh	0	0.0148212	0.0554726	0	0.168914	0.0476849	0.0202791	0.110954	0
ENSMUSG00000002635	Pdcd2l	30.6365	22.8601	33.6797	44.1441	34.6359	28.5915	23.4149	26.0563	35.6853
ENSMUSG00000002658	Gtf2f1	73.4569	63.8991	82.7323	63.8244	90.6794	21.6903	35.7867	36.0552	59.3265
ENSMUSG00000002660	Clpp	27.6584	44.0055	85.6049	92.879	68.7459	38.4791	36.9132	36.4751	45.6271
ENSMUSG00000002661	Alkbh7	11.2833	13.5758	3.42666	7.05992	30.2508	5.66661	13.2169	14.2295	17.8126
ENSMUSG00000002664	Pspn	0.332082	0.138467	0.16227	0	1.40274	0	0.568376	0.207319	0.447286
ENSMUSG00000002668	Dennd1c	0	0.0318477	0.130628	0	0.0806582	0.0256143	0.108939	0.0476836	0.128595
ENSMUSG00000002679	Med6	47.7257	33.5518	35.0874	42.1727	36.1909	14.821	35.5924	31.4873	36.5078
ENSMUSG00000002688	Prkd1	1.65508	4.12495	1.65566	1.72411	3.59114	3.20272	4.74094	4.52395	3.11464
ENSMUSG00000002699	Lcp2	0	0.0183711	0	0	0	0.0366078	0.225959	0.315982	0.0593441
ENSMUSG00000002718	Cse1l	96.548	43.455	91.5011	129.594	40.4324	26.9585	44.5677	38.9539	36.278
ENSMUSG00000002728	Naa20	72.3587	43.9223	111.53	75.8727	60.9572	25.2681	57.0153	54.5392	62.9227
ENSMUSG00000002731	Prkra	20.9772	12.9292	14.2553	15.1337	18.1414	20.4334	21.0557	19.8746	19.3028
ENSMUSG00000002732	Fkbp7	23.4126	56.9473	20.0401	25.0608	41.8805	41.3301	93.148	95.8024	75.5697
ENSMUSG00000002733	Plekha3	24.7953	22.1708	25.2769	21.821	27.6312	25.3506	15.2505	15.7368	25.3324
ENSMUSG00000002741	Ykt6	65.7511	57.433	38.6217	31.9349	58.2316	40.5682	61.9285	60.5241	56.2202
