Gene ID	Symbol	MEF	Day2	Day4	Day6	Day8	IPS	ES
ENSMUSG00000001588	Acap1	0	0.031168	0.0327483	0.037118	0.0405828	1.39667	3.82658
ENSMUSG00000001604	Tcea3	12.8147	16.1511	4.64275	9.01452	11.5462	37.8659	25.3816
ENSMUSG00000001622	Csn3	0	0	0	0	0	0.230316	0
ENSMUSG00000001627	Ifrd1	92.1093	65.1883	63.3661	56.2694	85.1438	182.804	70.9529
ENSMUSG00000001630	Stk38l	5.52377	5.32932	4.00606	4.13705	4.76752	5.78712	3.60845
ENSMUSG00000001632	Brpf1	6.02511	5.91707	8.54607	7.66406	5.59208	9.72478	12.3234
ENSMUSG00000001642	Akr1b3	19.5913	17.1464	46.9788	66.9008	159.78	227.67	55.0664
ENSMUSG00000001655	Hoxc13	0	0	0	0.0194371	0	0.75353	2.09799
ENSMUSG00000001656	Hoxc11	0.0130909	0	0.0545601	0.024065	0	0.0383255	0
ENSMUSG00000001657	Hoxc8	0.273045	0.205667	0.154126	0.0627547	0.0852194	0.0777527	0
ENSMUSG00000001661	Hoxc6	0.370579	0.344047	0.440977	0.184197	0.142843	0.0628438	0.43063
ENSMUSG00000001663	Gstt1	11.9205	18.1429	32.8303	45.7537	66.6184	1.4995	0.460207
ENSMUSG00000001665	Gstt3	14.5675	16.3576	54.4192	66.5645	65.0781	4.07471	3.16966
ENSMUSG00000001666	Ddt	32.7471	33.3008	51.5668	59.5809	59.1997	91.1757	142.111
ENSMUSG00000001670	Tat	0	0.0339786	0	0	0	0	0.466255
ENSMUSG00000001672	Marveld3	0.0425421	0.00874005	0.0439592	0.0880056	0.330102	0.696291	1.29937
ENSMUSG00000001674	Ddx18	13.3504	10.122	19.8783	13.3641	16.8262	39.3127	24.1752
ENSMUSG00000001687	Ubl3	9.20543	8.7948	13.3189	10.4875	12.1661	17.4277	22.5879
ENSMUSG00000001700	Gramd3	6.83137	7.84532	5.52903	7.99109	8.35564	1.6122	0.993158
ENSMUSG00000001707	Eef1e1	35.8009	27.2577	51.1104	50.1284	59.6216	125.109	127.08
ENSMUSG00000001729	Akt1	129.585	123.034	115.922	102.522	53.5869	9.22214	22.4436
ENSMUSG00000001739	Cldn15	0.0865635	0.189623	0.0751522	0.305949	0.262278	0.235344	0.255259
ENSMUSG00000001741	Il16	0.11116	0.264482	0.83202	1.06289	2.266	0.00784925	0.0125716
ENSMUSG00000001750	Tcirg1	24.9359	21.8927	29.0263	35.1868	37.7671	10.1272	9.62147
ENSMUSG00000001751	Naglu	15.724	15.3204	13.0775	19.3529	19.7534	0.712431	1.68276
ENSMUSG00000001755	Coasy	12.3824	11.6062	21.1158	20.5063	18.5593	11.2004	21.8893
ENSMUSG00000001761	Smo	38.3508	44.4091	39.6903	35.9748	30.2156	4.57095	5.67609
ENSMUSG00000001763	Tspan33	0.0473596	0.0550748	0.553529	0.616993	0.516366	1.8255	1.76706
ENSMUSG00000001767	Crnkl1	14.023	11.9789	13.2332	13.6397	14.9228	23.4764	18.9963
ENSMUSG00000001768	Rin2	14.5187	17.2057	14.9937	15.7538	15.3207	0.56073	1.21309
ENSMUSG00000001773	Folh1	0.0103205	0	0.0215134	0.0356063	0	0	0.0652444
ENSMUSG00000001774	Chordc1	32.1514	27.7715	31.7617	30.3722	28.9695	42.3507	50.0688
ENSMUSG00000001783	Rtcb	99.3317	95.5385	116.291	117.03	120.639	106.751	73.6107
ENSMUSG00000001785	Pwp1	20.6744	17.4435	34.3201	27.1534	25.7638	45.2604	40.1016
ENSMUSG00000001786	Fbxo7	8.25397	8.05157	10.1519	10.7784	14.1198	18.9993	14.1583
ENSMUSG00000001794	Capns1	445.199	450.803	318.102	367.306	510.924	501.691	341.433
ENSMUSG00000001802	Lrp3	2.43578	4.86404	2.70423	4.43442	4.67605	0.784902	0.839132
ENSMUSG00000001804	Dsg4	0	0	0	0	0	0	0
ENSMUSG00000001815	Evx2	0	0	0	0	0	0	0
ENSMUSG00000001819	Hoxd13	0.0104696	0	0	0.00962601	0.0112056	0.357846	0.542665
ENSMUSG00000001823	Hoxd12	0	0	0	0	0	0	0
ENSMUSG00000001827	Folr1	0.273196	0.202047	1.13603	3.70065	16.0517	176.519	78.0555
ENSMUSG00000001829	Clpb	20.1963	15.1541	36.3322	37.5002	29.6736	45.9735	58.3927
ENSMUSG00000001833	7-Sep	170.699	171.081	103.437	96.449	80.6075	45.9713	54.1335
ENSMUSG00000001844	Zdhhc4	23.6341	25.8931	31.7263	32.4639	30.2732	22.9003	16.9169
ENSMUSG00000001847	Rac1	189.802	180.146	148.487	140.258	164.575	102.961	59.9264
ENSMUSG00000001855	Nup214	10.1421	8.93567	19.3773	21.6091	37.6311	52.8112	17.1989
ENSMUSG00000001864	Aif1l	12.7622	13.8041	7.30722	3.54587	4.07207	1.9557	1.87463
ENSMUSG00000001865	Cpa3	0	0.0466198	0	0.0173855	0	0	0
ENSMUSG00000001870	Ltbp1	58.0837	61.9837	32.2578	28.3522	22.4998	1.4467	0.899172
ENSMUSG00000001891	Ugp2	48.5881	43.5164	22.4257	19.6147	21.7732	11.7327	21.3399
ENSMUSG00000001901	Kcnh6	0	0	0.00953433	0.00695965	0.0162088	0.155303	0.369651
ENSMUSG00000001909	Trmt1	28.0996	25.533	48.0109	40.2624	48.2535	88.9076	110.558
ENSMUSG00000001910	Nacc1	20.2828	17.3181	26.9429	21.5195	15.4343	34.0714	71.1841
ENSMUSG00000001911	Nfix	19.4339	21.7488	27.439	22.6563	10.9732	0.303121	0.785649
ENSMUSG00000001918	Slc1a5	29.4789	22.0395	63.7033	55.1954	45.8491	88.5172	112.353
ENSMUSG00000001924	Uba1	186.862	150.297	154.036	169.502	245.697	329.872	128.54
ENSMUSG00000001930	Vwf	0.0300781	0.0533843	0.0860191	0.0800712	0.137771	2.36417	5.33041
ENSMUSG00000001942	Siae	6.03293	8.26381	6.78772	5.6204	4.28123	2.05121	3.6762
ENSMUSG00000001943	Vsig2	0	0.0598076	0	0	0.0259226	1.97391	1.04297
ENSMUSG00000001946	Esam	0.421424	0.305712	0.34429	0.154114	0.24467	1.70153	0.539989
ENSMUSG00000001948	Spa17	2.84754	3.0305	2.73826	3.40438	4.79614	4.73411	1.60108
ENSMUSG00000001962	Fam50a	67.4899	54.9449	39.4854	51.5575	62.3887	73.8942	33.473
ENSMUSG00000001964	Emd	70.4036	66.3839	53.9492	56.9754	59.3716	67.2283	72.2277
ENSMUSG00000001983	Taco1	5.29605	5.2471	8.43182	7.6128	4.29541	4.4603	9.30798
ENSMUSG00000001985	Grik3	0	0.00225843	0	0	0.00883212	1.71967	4.38394
ENSMUSG00000001986	Gria3	12.5713	12.4698	12.5869	14.2258	11.9432	0.370435	0.756166
ENSMUSG00000001988	Npas1	0.0252249	0.0414495	0.118278	0.0347801	0.0269851	0.0123098	0.0956494
ENSMUSG00000001995	Sipa1l2	1.1006	1.19721	4.25904	5.19093	2.50591	2.581	17.7709
ENSMUSG00000001998	Ap4e1	3.98095	4.05488	4.13662	2.27051	0.871891	0.911778	4.82368
ENSMUSG00000001999	Blvra	23.8741	22.6833	31.9172	31.1983	31.4126	11.124	11.6541
ENSMUSG00000002006	Pdzd4	3.81066	4.15429	5.17586	4.11881	7.39994	15.4727	6.83497
ENSMUSG00000002007	Srpk3	0.362611	0.64022	0.455876	0.447409	1.02482	0.155672	0
ENSMUSG00000002010	Idh3g	75.6115	74.3229	109.976	101.927	99.7115	143.644	134.116
ENSMUSG00000002012	Pnck	0.98184	1.86097	1.86479	3.55485	2.86322	1.39723	2.8404
ENSMUSG00000002014	Ssr4	207.34	227.979	167.566	198.525	227.379	100.971	102.15
ENSMUSG00000002015	Bcap31	189.862	185.8	146.415	179.172	201.25	142.173	98.9556
ENSMUSG00000002017	Fam98a	26.7714	22.0996	24.4106	28.8843	26.7861	23.9953	24.2231
ENSMUSG00000002020	Ltbp2	15.8184	34.7302	1.62485	2.21444	2.57126	0.260126	0.603168
ENSMUSG00000002028	Kmt2a	3.04707	2.85203	4.36004	3.39637	2.04696	1.69239	5.74692
ENSMUSG00000002031	Ift46	83.0292	85.3452	67.4039	67.402	87.4353	132.871	124.563
ENSMUSG00000002032	Tmem25	0.223427	0.375621	0.697926	0.933079	0.477844	0.747521	0.524204
ENSMUSG00000002033	Cd3g	0	0	0	0	0	0.180584	0.58465
ENSMUSG00000002043	Trappc6a	16.1058	25.6485	38.4859	24.7503	25.1781	7.14334	36.0372
ENSMUSG00000002052	Supt6	23.0283	19.4414	25.3379	25.263	20.6945	27.8151	21.543
ENSMUSG00000002055	Spag5	8.5974	7.32122	29.5143	17.2072	12.9203	32.3181	34.607
ENSMUSG00000002057	Foxn1	0.0238517	0.00653556	0	0	0.00851442	0	0
ENSMUSG00000002058	Unc119	15.4037	16.1648	19.2335	25.8503	26.7029	18.9959	19.6279
ENSMUSG00000002059	Rab34	105.208	112.979	87.3215	91.2334	101.051	22.6109	7.46851
ENSMUSG00000002064	Sdf2	82.0878	105.41	86.4309	97.057	131.61	56.0733	33.8961
ENSMUSG00000002068	Ccne1	12.7543	11.0212	47.2469	78.9178	80.7185	170.287	103.68
ENSMUSG00000002076	Hsf2bp	0.46347	0.227496	0.232166	0.373747	0.236906	44.4261	73.0832
ENSMUSG00000002083	Bbc3	2.71008	2.33755	5.40643	6.89712	5.09177	1.12188	18.0007
ENSMUSG00000002100	Mybpc3	0.0121928	0	0.00633657	0.0055909	0	0.167052	0.131194
ENSMUSG00000002102	Psmc3	161.168	141.063	140.743	137.31	143.848	194.391	160.437
ENSMUSG00000002103	Acp2	20.0414	25.7607	13.7407	13.7936	12.7065	3.57351	5.01036
ENSMUSG00000002104	Rapsn	0.549431	0.651913	0.712763	2.11098	1.2863	0.679187	2.15308
ENSMUSG00000002105	Slc39a13	52.4503	69.6305	32.9896	41.0954	32.006	3.39256	5.16556
ENSMUSG00000002107	Celf2	18.0924	14.9839	5.49353	4.18063	3.5073	0.472665	0.995134
ENSMUSG00000002108	Nr1h3	0.922176	1.79423	1.66899	3.34233	4.29881	0.679116	0.292229
ENSMUSG00000002109	Ddb2	3.32889	5.08635	9.76468	9.48575	6.90765	8.20535	12.7026
ENSMUSG00000002111	Spi1	0.0642247	0.26573	0.0680406	0.0119485	0	0.559011	0.491916
ENSMUSG00000002129	Sf3a1	15.2764	12.6179	26.6727	23.8956	20.3038	35.0843	26.6522
ENSMUSG00000002147	Stat6	38.6222	37.0575	28.4651	24.7701	20.4431	20.1546	19.3931
ENSMUSG00000002190	Clgn	0.0342273	0.00937489	0.107719	0.031341	0.0763923	0.94194	1.52648
ENSMUSG00000002204	Napsa	0.0184095	0.014888	0	0	0	0.459442	0.321737
ENSMUSG00000002205	Vrk3	13.9331	13.4453	16.288	17.1293	15.5753	21.2948	24.769
ENSMUSG00000002210	Smg9	6.79209	7.15863	10.2151	9.99425	9.02659	12.198	10.8209
ENSMUSG00000002221	Paxip1	4.35435	4.30564	9.66147	7.02311	5.25295	10.7933	18.4466
ENSMUSG00000002222	Rmnd5a	13.9941	13.065	13.6966	13.3233	11.3946	15.1774	20.7295
ENSMUSG00000002227	Mov10	6.81401	6.17214	10.9137	9.80974	10.0287	29.7004	42.3462
ENSMUSG00000002228	Ppm1j	0.422077	0.372341	0.765377	0.48839	0.635051	12.0005	17.8667
ENSMUSG00000002233	Rhoc	361.957	382.966	132.449	131.802	145.615	52.3626	51.4269
ENSMUSG00000002240	4930432K09Rik	0	0	0	0	0	0	0
ENSMUSG00000002249	Tead3	16.6875	21.9799	13.3363	15.2349	9.92064	1.18935	2.20231
ENSMUSG00000002250	Ppard	7.45669	7.36428	8.8105	9.50179	5.9783	3.16443	10.7682
ENSMUSG00000002257	Def6	3.57525	3.97032	18.5141	15.9933	18.5965	8.03818	13.304
ENSMUSG00000002265	Peg3	33.3862	36.3777	13.2626	8.96045	6.99293	9.63411	12.5054
ENSMUSG00000002266	Zim1	4.68608	6.56606	2.76013	1.66197	0.441119	0.0450976	0.408286
ENSMUSG00000002274	Metrn	6.41395	7.31362	8.43492	6.04537	7.15374	8.85916	38.3491
ENSMUSG00000002279	Lmf1	14.3678	15.8078	15.1068	14.6914	13.9358	6.79377	6.72848
ENSMUSG00000002280	Narfl	8.33858	10.2818	11.9384	10.9744	10.2505	12.558	14.4167
ENSMUSG00000002289	Angptl4	3.90007	13.1568	94.5114	124.055	142.653	20.1743	12.7624
ENSMUSG00000002297	Dbf4	18.1272	12.7733	36.9198	38.4209	36.398	107.581	80.1219
ENSMUSG00000002307	Daxx	13.4843	11.6177	19.5184	20.4442	29.4612	77.1632	38.2112
ENSMUSG00000002308	Cd320	17.1254	18.8582	22.5684	28.0347	42.3543	62.7584	50.6772
ENSMUSG00000002319	Ipo4	51.4799	46.0219	65.9033	71.556	80.1673	61.736	32.9021
ENSMUSG00000002320	Tm9sf1	40.4282	39.6991	45.0931	44.0684	41.5448	20.0293	18.9318
ENSMUSG00000002324	Rec8	0.0359393	0.0833843	3.36089	30.8026	23.4961	5.34621	5.59873
ENSMUSG00000002325	Irf9	11.4917	14.038	14.0202	15.0251	13.6224	11.4027	9.21824
ENSMUSG00000002326	Gmpr2	22.1553	20.6444	23.9587	21.5409	21.1632	19.8525	15.3119
ENSMUSG00000002329	Mdp1	22.5338	24.1455	26.2427	31.8171	37.1001	35.0292	22.5903
ENSMUSG00000002332	Dhrs1	48.025	47.962	45.3558	49.6626	71.9303	48.7565	29.8676
ENSMUSG00000002341	Ncan	0	0	0	0.00949988	0.0295135	0.363635	0.0870689
ENSMUSG00000002342	Tmem161a	20.2983	22.6056	21.8415	21.655	20.5292	17.9817	45.864
ENSMUSG00000002343	Armc6	9.00458	8.10873	16.2856	18.0982	14.516	12.0177	12.7849
ENSMUSG00000002345	2310045N01Rik	36.5167	43.9373	40.7542	39.6426	39.5669	21.2616	36.75
ENSMUSG00000002346	Slc25a42	1.57976	2.1714	8.04541	9.18128	7.40995	1.98557	5.4125
ENSMUSG00000002365	Snx9	50.792	39.6669	27.2436	25.9421	16.3597	8.86416	10.3942
ENSMUSG00000002372	Ranbp3	23.6965	23.0414	39.126	35.6462	34.5941	42.1621	47.6509
ENSMUSG00000002379	Ndufa11	13.0001	14.3208	20.0227	23.6124	24.7635	30.0494	47.9425
ENSMUSG00000002384	Bmp8b	0.0349547	0.0599769	0.0182173	0.0629278	0.0842105	0.253361	0.182313
ENSMUSG00000002393	Nr2f6	17.4586	15.5401	11.4728	15.5463	14.9406	9.82519	11.9265
ENSMUSG00000002395	Use1	81.6235	104.33	98.5275	95.1209	110.566	110.773	110.507
ENSMUSG00000002396	Ocel1	4.09957	4.05516	3.78437	4.1436	4.78911	1.81071	5.13411
ENSMUSG00000002409	Dyrk1b	6.8562	6.0069	6.151	6.68232	3.83049	0.703272	1.98071
ENSMUSG00000002413	Braf	6.61565	5.8839	4.9366	4.69373	2.78916	2.38813	5.45953
ENSMUSG00000002416	Ndufb2	17.8829	19.3318	48.8368	25.9658	39.28	56.0986	93.7875
ENSMUSG00000002428	Hltf	7.39619	7.75251	9.05093	8.6201	11.1451	9.28986	11.9704
ENSMUSG00000002455	Prpf6	36.8432	37.1897	39.1908	35.6248	36.4581	51.8435	36.5469
ENSMUSG00000002458	Rgs19	31.7582	29.0153	24.9936	29.8444	32.7039	43.4935	14.5139
ENSMUSG00000002459	Rgs20	2.0299	1.0329	1.2578	0.657267	0.306268	0.411738	0.451253
ENSMUSG00000002475	Abhd3	0.226066	0.281973	0.0881885	0.26627	0.103778	0.262202	1.64549
ENSMUSG00000002477	Snrpd1	42.6509	39.4099	83.1541	74.0425	108.855	201.053	118.911
ENSMUSG00000002486	Tchp	3.89197	4.41621	10.2016	9.4909	8.36069	8.08169	7.90538
ENSMUSG00000002489	Tiam1	2.85355	3.11461	5.27718	5.24572	3.70662	3.61988	6.28103
ENSMUSG00000002496	Tsc2	11.0319	10.2656	13.073	14.2298	12.1767	12.2516	15.3812
ENSMUSG00000002500	Rpl3l	0	0.0231116	0.0586449	0.0555119	0.0300385	2.436	2.33398
ENSMUSG00000002504	Slc9a3r2	16.5309	16.1418	7.69565	11.4629	10.4753	9.97611	11.366
ENSMUSG00000002524	Puf60	73.352	69.1432	88.98	89.2172	104.143	129.29	105.947
ENSMUSG00000002546	Golga2	34.0336	33.1639	24.7527	24.2527	16.689	7.22794	11.3296
ENSMUSG00000002550	Uck1	14.3526	15.8438	26.0458	33.0534	33.6834	21.8593	17.6647
ENSMUSG00000002565	Scin	0.0292408	0.0281714	0.071112	0.0315182	0.0104334	0.0190404	0.0433362
ENSMUSG00000002578	Ikzf4	0.514758	0.862538	1.03892	0.89588	0.536034	0.128235	0.364869
ENSMUSG00000002580	Mien1	61.7894	51.5117	45.0929	56.21	92.1327	79.5652	59.4583
ENSMUSG00000002588	Pon1	0	0	0	0	0	0	0
ENSMUSG00000002602	Axl	139.668	105.716	46.3662	37.4683	21.6512	0.68088	0.987191
ENSMUSG00000002603	Tgfb1	10.2916	8.77112	1.35248	2.30086	2.74309	1.58044	1.73186
ENSMUSG00000002608	Ccdc97	10.7219	9.92169	12.6926	12.0727	10.2264	8.37065	12.5944
ENSMUSG00000002617	Zfp40	2.03205	2.35096	2.2092	2.36707	2.77344	2.52435	2.22066
ENSMUSG00000002625	Akap8l	11.4701	12.7885	22.9513	22.2088	19.4633	19.6231	25.405
ENSMUSG00000002633	Shh	0	0	0	0	0	0.00937712	0
ENSMUSG00000002635	Pdcd2l	16.2788	14.0916	16.0193	15.3325	21.999	53.5855	41.8258
ENSMUSG00000002658	Gtf2f1	57.6298	50.6795	59.5072	55.9719	66.2999	106.252	74.5139
ENSMUSG00000002660	Clpp	18.5989	18.5016	32.0298	30.7844	43.2081	85.1304	92.6363
ENSMUSG00000002661	Alkbh7	5.93208	7.04421	6.50101	6.76804	10.0554	19.0767	29.7071
ENSMUSG00000002664	Pspn	0.0809649	0.0660298	0.167761	0.0738543	0.426546	0.155264	0.203425
ENSMUSG00000002668	Dennd1c	0	0.0254046	0	0.0189485	0.154408	1.52458	1.67397
ENSMUSG00000002679	Med6	34.0106	34.9476	35.9128	34.6992	46.3734	74.4667	45.073
ENSMUSG00000002688	Prkd1	9.12877	6.42913	8.73163	9.54825	7.65027	0.45886	0.398581
ENSMUSG00000002699	Lcp2	0.0884463	0.0362071	0.015875	0.032716	0.0464504	0	0.00962818
ENSMUSG00000002718	Cse1l	34.658	28.5386	63.4589	54.8463	54.9594	135.927	99.799
ENSMUSG00000002728	Naa20	38.2715	30.8083	48.1523	44.3571	54.451	56.6684	46.8671
ENSMUSG00000002731	Prkra	18.9304	21.0407	27.8515	26.5656	28.8799	7.22089	11.0077
ENSMUSG00000002732	Fkbp7	91.8806	126.188	98.8803	108.224	157.335	4.53154	3.96606
ENSMUSG00000002733	Plekha3	14.7779	14.1062	14.3716	12.4089	12.8277	9.41766	12.4736
ENSMUSG00000002741	Ykt6	73.397	67.8319	46.3151	63.6795	58.553	46.764	38.588
ENSMUSG00000002748	Baz1b	21.3808	21.6588	37.4817	27.5989	17.0018	18.0114	27.5305
ENSMUSG00000002763	Pex6	6.70761	7.46038	10.8689	10.3908	6.65533	3.90377	10.0485
ENSMUSG00000002767	Mrpl2	30.7028	31.0083	46.3885	48.6537	51.0367	98.3005	112.142
ENSMUSG00000002768	Mea1	112.275	118.172	55.7233	63.3563	83.0726	93.9816	75.9894
ENSMUSG00000002769	Gnmt	0.0843425	0.0582893	0.0585096	0.051592	0.261887	0.901764	2.55109
ENSMUSG00000002771	Grin2d	0.415983	0.68415	0.642238	0.699899	0.610853	0.139369	0.203494
ENSMUSG00000002778	Kdelr1	166.267	171.93	156.635	163.682	159.09	55.9329	64.2839
ENSMUSG00000002781	Tmem143	3.8456	5.66775	8.75601	9.18003	6.53982	5.58263	9.6988
ENSMUSG00000002791	Pdxk-ps	0.0479067	0.191512	0.0352617	0.0312133	0	0	0.0705015
ENSMUSG00000002797	Ggct	6.3281	3.96156	8.53608	11.493	24.5352	78.036	21.99
ENSMUSG00000002799	Jag2	0.0373712	0.0512097	5.44492	4.43747	1.31122	0.280113	2.9461
ENSMUSG00000002803	Btbd6	10.6599	9.88241	8.05029	9.77919	9.12566	8.18788	5.20919
ENSMUSG00000002804	Nudt14	5.49862	7.454	24.1879	28.1419	23.7559	14.1856	30.7413
ENSMUSG00000002808	Epdr1	25.5303	32.1878	53.2464	56.4392	67.0659	1.85686	4.98758
ENSMUSG00000002812	Flii	44.8018	42.1017	29.3416	31.2976	24.3179	15.9898	19.4842
ENSMUSG00000002814	Top3a	3.78022	3.20221	5.15889	4.05236	3.00186	5.39887	9.15138
ENSMUSG00000002820	Atg4d	3.33749	3.80285	7.89822	6.70681	6.57015	13.3305	21.9869
ENSMUSG00000002825	Qtrt1	15.3717	12.9036	23.2838	20.7194	21.8045	48.3327	40.8465
ENSMUSG00000002831	Plin4	10.5447	9.263	0.212186	0.529809	0.459403	0.0317625	0.0547662
ENSMUSG00000002833	Hdgfrp2	27.5403	26.374	40.9158	40.6431	33.4626	46.0531	60.7423
ENSMUSG00000002835	Chaf1a	6.72699	5.92244	23.0545	14.9592	11.9601	31.6252	30.8678
ENSMUSG00000002844	Adprh	33.6873	33.2315	35.2846	39.1024	47.3376	126.847	116.709
ENSMUSG00000002845	Tmem39a	55.6481	60.267	47.5152	56.4953	65.4545	238.827	112.207
ENSMUSG00000002846	Timmdc1	15.9162	14.2559	17.2167	18.2181	21.6088	14.4534	14.5848
ENSMUSG00000002847	Pla1a	0.0941362	0.265149	0.406339	0.321366	0.287675	4.13356	5.28587
ENSMUSG00000002870	Mcm2	11.3964	10.646	37.5966	28.4437	29.7015	118.048	113.194
ENSMUSG00000002871	Tpra1	23.5603	26.3733	23.1739	27.54	23.008	8.78094	8.44008
ENSMUSG00000002881	Nab1	19.3011	16.8026	15.329	13.0552	9.71206	1.39838	4.71816
ENSMUSG00000002885	Cd97	18.9969	18.6701	7.66747	9.58596	9.8858	16.192	30.0969
ENSMUSG00000002897	Il17ra	4.20821	3.66137	6.58755	4.97486	3.94559	0.790448	0.861518
ENSMUSG00000002900	Lamb1	64.8189	59.2851	90.2767	73.4554	84.1409	9.79705	7.61965
ENSMUSG00000002908	Kcnn1	1.02768	1.30472	0.869492	1.37638	1.06756	0.494659	1.31561
ENSMUSG00000002910	Arrdc2	2.66997	2.46132	4.21454	3.76961	4.24377	7.17437	8.43082
ENSMUSG00000002930	Ppp1r17	0	0	0	0.0284167	0.0165307	0	0
ENSMUSG00000002944	Cd36	0.0149836	0.0912645	0.0598991	0.199886	0.256807	0.0219687	0.0284249
ENSMUSG00000002948	Map2k7	14.8575	14.636	20.2196	18.7214	13.8638	15.2398	23.0726
ENSMUSG00000002949	Timm44	31.5536	32.2667	62.3433	58.7653	56.0386	73.7904	81.4533
ENSMUSG00000002957	Ap2a2	45.6833	43.066	23.4165	24.611	20.1033	25.9734	33.7826
ENSMUSG00000002963	Pnkp	13.3626	12.3443	16.1824	16.3297	14.8678	14.9671	18.4707
ENSMUSG00000002968	Med25	8.26171	8.39351	10.9355	9.36972	5.29467	9.01297	44.1281
ENSMUSG00000002980	Bcam	1.96532	1.83362	0.765276	0.128134	0.653882	42.6517	74.2129
ENSMUSG00000002981	Clptm1	21.7291	19.5196	18.3361	18.221	15.2232	13.8175	19.6819
ENSMUSG00000002983	Relb	7.64954	9.77122	5.58733	6.85169	7.78401	4.66516	7.80442
ENSMUSG00000002984	Tomm40	32.7825	26.7832	62.0913	55.3837	54.6472	99.6372	102.049
ENSMUSG00000002985	Apoe	12.2547	25.8643	19.0139	98.8823	101.622	730.249	1009.6
ENSMUSG00000002992	Apoc2	0	0.0607846	0	0	0	1.71643	3.59407
ENSMUSG00000002996	Hbp1	46.3018	51.0253	29.5989	29.6298	29.2382	17.4067	24.9655
ENSMUSG00000002997	Prkar2b	8.69238	9.01337	5.32629	3.69751	2.34581	0.730007	0.703104
ENSMUSG00000003031	Cdkn1b	31.511	32.7802	27.9681	24.8853	21.2558	12.4678	22.3493
ENSMUSG00000003032	Klf4	16.1575	10.335	20.3851	16.2985	8.04556	51.8038	59.6605
ENSMUSG00000003033	Ap1m1	38.4998	37.3591	41.842	35.3379	28.3084	27.7542	40.6333
ENSMUSG00000003037	Rab8a	60.8989	53.0177	55.2234	48.1457	35.6443	37.0477	65.0353
ENSMUSG00000003038	Hmgn2	81.6779	79.8416	130.212	122.652	169.189	174.046	42.255
ENSMUSG00000003039	Fam32a	46.5988	51.8162	39.5017	38.2891	47.78	58.1984	57.4569
ENSMUSG00000003051	Elf3	0.0529664	0.0326356	8.87268	15.2365	7.09417	27.6172	43.9596
ENSMUSG00000003053	Cyp2c29	0	0	0	0	0	0	0.113954
ENSMUSG00000003062	Stard3nl	50.596	47.8065	36.2068	40.5826	53.839	55.7044	61.9904
ENSMUSG00000003068	Stk11	40.3108	40.5664	40.9653	40.63	42.5352	46.5362	44.4611
ENSMUSG00000003070	Efna2	1.1119	1.30944	1.2616	1.35143	1.26886	1.59176	2.82646
ENSMUSG00000003072	Atp5d	111.177	103.636	147.472	144.706	166.108	152.343	186.973
ENSMUSG00000003099	Ppp5c	22.4595	19.521	44.8422	44.554	33.2125	40.1739	54.8866
ENSMUSG00000003119	Cdk12	7.54232	6.33648	9.15813	7.62188	4.5816	6.9915	13.7919
ENSMUSG00000003123	Lipe	1.14403	1.10452	2.50112	2.27786	1.76067	1.4885	3.51531
ENSMUSG00000003131	Pafah1b2	39.3421	37.1401	44.361	38.2954	31.7711	15.8316	14.8612
ENSMUSG00000003134	Tbc1d8	0.298653	0.169463	2.05427	3.33556	2.43987	1.84642	5.53285
ENSMUSG00000003135	Cnot11	13.3826	11.5566	14.5127	13.8849	16.0716	27.302	17.5353
ENSMUSG00000003153	Slc2a3	1.74309	3.04186	7.5646	3.67464	17.4119	215.946	223.232
ENSMUSG00000003154	Foxj2	6.13227	6.4722	5.97682	5.4212	4.5118	1.27557	2.42647
ENSMUSG00000003161	Sri	214.503	187.039	102.092	105.269	121.024	38.6257	42.8963
ENSMUSG00000003166	Dgcr2	22.5509	19.5671	32.7464	30.6895	25.8213	14.0875	18.5063
ENSMUSG00000003178	Mical3	1.23569	1.33351	1.32042	0.882903	0.513985	2.0714	6.21586
ENSMUSG00000003184	Irf3	24.786	27.123	41.2675	44.3529	54.3282	37.6119	37.0488
ENSMUSG00000003190	Bcl2l12	6.55953	7.51218	15.4215	15.4041	8.87901	6.29714	19.2267
ENSMUSG00000003198	Zfp959	3.35072	3.83223	3.25498	3.40124	2.74399	3.39991	2.05689
ENSMUSG00000003199	Mpnd	55.9374	48.3263	56.9655	60.7829	53.2822	33.2974	59.9304
ENSMUSG00000003200	Sh3gl1	40.5095	39.6376	42.1104	45.9183	37.3731	27.6939	40.0435
ENSMUSG00000003206	Ebi3	0.024296	0.0398717	0.101163	0.200727	0.0777678	0.330954	0.122702
ENSMUSG00000003208	Ccdc94	4.21311	4.39259	6.81273	5.80328	4.32786	4.70345	6.63766
ENSMUSG00000003226	Ranbp2	15.5433	13.0964	11.63	9.16783	5.34505	7.33093	21.2727
ENSMUSG00000003227	Edar	0.0139579	0.0803244	0.00727551	0.0513535	0.0224265	0	0
ENSMUSG00000003228	Grk5	3.35358	4.3044	5.14537	7.60153	7.52875	0.837031	1.0627
ENSMUSG00000003233	Dvl3	6.26333	5.27	6.98317	5.25138	1.18762	0.772839	6.37263
ENSMUSG00000003234	Abcf3	24.6026	23.0775	26.0982	28.4692	33.3883	31.3343	19.5984
ENSMUSG00000003235	Eif2b5	45.0421	40.0405	49.6763	53.7876	98.4488	207.015	61.8934
ENSMUSG00000003269	Cyth2	39.091	38.294	35.7158	32.1221	37.2393	48.5088	30.8532
