Gene ID	Symbol	MEF	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	IPS
ENSMUSG00000001227	Sema6b	0.28924	0.128049	0.0422399	0.121414	0.0248631	0.0996739	0.201318	0.15762	0.422252	0.673373
ENSMUSG00000001228	Uhrf1	15.8893	79.4736	61.8707	65.16	78.1301	130.766	99.4446	80.7686	119.639	140.111
ENSMUSG00000001229	Dpp9	15.9333	14.9885	11.4522	10.224	15.2621	13.4846	10.2232	9.89513	7.42971	8.9447
ENSMUSG00000001240	Ramp2	1.35539	4.63724	6.78887	2.49221	1.15442	1.25632	0.433412	1.34227	0.286821	0.588146
ENSMUSG00000001247	Lsr	3.72235	1.15346	1.16218	3.80274	10.5388	15.6682	14.8661	22.3077	14.4559	14.0834
ENSMUSG00000001248	Gramd1a	15.4062	10.1372	15.4859	13.1524	5.26111	10.1296	9.23939	10.6183	13.9431	10.7738
ENSMUSG00000001249	Hpn	0.386677	0.158677	0.69851	0.290016	0.204369	3.37626	3.3598	4.44422	6.24006	1.79347
ENSMUSG00000001260	Gabrg1	0.00763213	0	0	0	0.00965492	0.0193539	0.0346949	0.048921	0.00937027	0.0195948
ENSMUSG00000001270	Ckb	56.7146	37.1102	76.5819	63.6104	51.4852	23.4729	29.5086	81.0956	105.731	157.021
ENSMUSG00000001280	Sp1	18.3433	21.0349	32.8273	38.6961	38.7003	46.4543	45.3505	44.672	64.3054	48.3216
ENSMUSG00000001281	Itgb7	0.181524	0.257346	0.494428	0.363774	0.158825	0.90143	0.646726	0.547778	1.38619	5.73735
ENSMUSG00000001285	Myg1	21.2816	32.0653	25.3762	20.7649	31.2571	30.9214	24.4529	27.381	24.7167	27.1292
ENSMUSG00000001288	Rarg	35.1882	11.2588	17.8018	18.6698	27.9427	30.5713	13.6617	8.36634	17.0382	19.7756
ENSMUSG00000001289	Pfdn5	174.463	118.422	158.08	155.686	150.168	147.763	132.038	132.641	121.306	144.14
ENSMUSG00000001300	Efnb2	26.6557	6.39324	3.749	2.72477	8.36742	0.749704	0.883557	1.2866	1.79409	1.33393
ENSMUSG00000001305	Rrp15	29.4872	80.9305	52.9057	42.5965	73.0118	55.5478	59.2402	58.451	52.1711	67.7238
ENSMUSG00000001313	Rnd2	5.77961	10.0844	11.1396	15.2463	22.6807	22.0958	13.8193	10.7789	11.1227	9.57934
ENSMUSG00000001323	Srr	14.4664	16.3997	12.9823	14.1792	20.0631	13.1609	8.92499	11.9518	13.2853	13.0927
ENSMUSG00000001333	Sync	2.93533	0.378691	0.594589	0.410563	0.293172	0.615417	0.633171	1.96767	1.25595	0.843974
ENSMUSG00000001334	Fndc5	0.472096	0.046312	0.0916734	0.0554888	0.0994327	0.146455	0.184403	0.216372	0.176908	0.207682
ENSMUSG00000001348	Acp5	0.705344	0.485762	0.250957	0.160539	1.66504	1.87666	2.25345	5.00476	8.11733	7.09732
ENSMUSG00000001349	Cnn1	78.4629	6.69629	3.85064	0.587955	0.682291	0.200992	0.0724681	0.382419	0.350277	0.305693
ENSMUSG00000001366	Fbxo9	15.0974	17.5955	9.80419	10.7704	10.4378	9.06979	8.03177	11.7295	8.95265	11.9349
ENSMUSG00000001376	Ccdc132	11.4182	14.9357	12.7007	14.1775	17.0086	18.0368	15.3453	18.2698	23.0932	22.8141
ENSMUSG00000001379	Apbb3	4.44244	3.43325	5.51242	6.94569	7.77355	6.38586	4.25091	3.55144	4.28712	4.09003
ENSMUSG00000001380	Hars	27.7645	56.8711	36.1426	33.3207	46.1798	40.7835	33.1956	29.9732	32.0076	29.7998
ENSMUSG00000001383	Zmat2	28.9553	43.495	40.784	40.7622	41.8567	48.1558	42.1445	48.3442	49.0569	59.2957
ENSMUSG00000001403	Ube2c	52.6628	196.479	223.057	308.051	253.792	275.986	251.585	208.441	178.463	200.752
ENSMUSG00000001415	Smg5	12.2614	18.9175	11.6491	13.0771	26.2852	20.6943	16.5503	20.3607	22.8793	19.2896
ENSMUSG00000001416	Cct3	111.376	278.319	245.629	254.191	266.111	251.237	183.357	161.727	167.079	208.239
ENSMUSG00000001417	Rhbg	0.131396	0.0745265	0.278468	0.400625	0.582771	2.53013	1.75023	0.915618	0.919332	1.26314
ENSMUSG00000001418	0610031J06Rik	64.2075	40.4885	30.7493	23.6172	28.0912	31.6804	25.2307	36.0084	44.3525	28.3287
ENSMUSG00000001419	Mef2d	35.2622	43.4191	58.7568	42.5886	41.6981	64.0415	60.1155	48.9182	52.1593	22.1544
ENSMUSG00000001420	Tmem79	1.04649	2.40136	2.11107	4.30264	7.38025	9.94868	7.38332	7.00234	4.31747	3.11507
ENSMUSG00000001424	Snd1	95.6505	74.8363	106.007	78.8199	79.3066	80.1831	98.5643	77.8558	97.0113	68.1321
ENSMUSG00000001435	Col18a1	34.6702	9.91756	14.083	7.8142	7.17676	16.1634	17.5613	32.6193	30.3556	26.3288
ENSMUSG00000001436	Slc19a1	6.31104	27.6457	18.0017	11.1781	11.2025	10.9243	6.85098	5.29635	5.49806	6.99777
ENSMUSG00000001440	Kpnb1	298.44	540.603	447.889	402.993	526.773	496.275	389.883	421.478	269.516	439.326
ENSMUSG00000001441	Npepps	52.5453	38.9047	80.1321	110.614	61.7586	98.6654	95.5925	93.5092	108.486	76.3968
ENSMUSG00000001444	Tbx21	0	0.212361	1.11561	1.28111	0.30467	0.209807	0.0687313	0.0241848	0.221602	0.386731
ENSMUSG00000001445	Mrpl10	19.5063	28.7399	22.8865	20.7171	22.2124	26.6044	19.7332	22.7305	22.0944	22.7058
ENSMUSG00000001467	Cyp51	31.8328	11.8031	9.17502	13.1579	40.4343	18.1838	9.97291	10.4727	13.7047	21.9086
ENSMUSG00000001473	Tubb6	65.0722	45.1908	30.1529	17.8715	15.9729	11.7959	10.3048	9.96221	8.19739	10.517
ENSMUSG00000001493	Meox1	1.86502	0.0734664	0.145435	0.0697096	0	0.0214448	0	0.0272142	0.0415246	0.10874
ENSMUSG00000001494	Sost	0.312551	0.119454	0.394131	1.00766	0.580342	0.488159	0.209889	0.383734	0.517622	0
ENSMUSG00000001496	Nkx2-1	0.208942	0.221916	0.232375	0.162367	0.196734	0.31721	0.168511	0.269143	0.38045	0.252898
ENSMUSG00000001497	Pax9	0.541121	0.939159	1.04213	0.704702	0.276191	0.582044	0.287226	0.139086	0.278219	0.0883517
ENSMUSG00000001504	Irx2	9.62606	16.05	13.5483	23.6638	25.5751	14.6527	4.41233	1.74911	3.6964	2.17359
ENSMUSG00000001506	Col1a1	1489.14	247.167	130.519	138.923	79.4778	64.9889	92.6078	94.8111	68.8556	36.8689
ENSMUSG00000001507	Itga3	15.3242	3.89012	5.0701	6.80947	12.8977	22.0051	14.8666	8.56514	6.4557	6.31388
ENSMUSG00000001508	Sgca	0.789214	0.247635	0.398977	0.0962576	0.0674818	0.303618	0	0.405977	0.0326838	1.072
ENSMUSG00000001510	Dlx3	0.75105	0	0.0152045	0.0194298	0.0716227	0.37667	0.742848	2.54626	1.52825	0.472712
ENSMUSG00000001517	Foxm1	12.7024	33.0822	33.116	26.4455	26.0471	26.598	22.3841	22.3223	18.2434	19.6194
ENSMUSG00000001518	Itfg2	6.34472	11.2826	10.6767	9.78333	17.445	15.8595	12.9039	13.9378	10.5841	8.85862
ENSMUSG00000001520	Nrip2	1.82107	1.28185	1.51346	0.74843	3.46931	1.61438	1.47915	1.57169	0.831208	0.952214
ENSMUSG00000001521	Tulp3	22.9887	30.9246	39.0537	39.0198	24.9669	35.7409	32.1934	21.6907	28.9931	30.4092
ENSMUSG00000001524	Gtf2h4	9.58988	18.5103	23.2452	26.4425	22.4273	30.5748	21.2914	20.6688	18.5298	29.4966
ENSMUSG00000001525	Tubb5	430.251	615.204	521.681	474.937	582.594	495.702	387.267	447.631	425.134	573.022
ENSMUSG00000001542	Ell2	12.1493	12.5835	12.767	12.7039	12.8649	10.1549	11.5436	16.4699	22.9424	19.2807
ENSMUSG00000001552	Jup	44.2911	14.5228	21.1458	32.4149	58.3208	36.2925	58.0054	62.5048	44.2129	58.7649
ENSMUSG00000001555	Fkbp10	173.485	84.0519	90.2953	53.8472	17.1885	15.57	10.3967	7.68674	6.57001	9.63084
ENSMUSG00000001558	Klhl10	0.207536	0.163423	0.303305	0.310191	0.0714589	0.286218	0.129269	0.151469	0.877484	1.35503
ENSMUSG00000001566	Mnx1	0.0377124	0	0.0202085	0.10334	0	0.190709	0.0430601	0.0302755	0.115396	0.193471
ENSMUSG00000001569	Nom1	8.03326	14.7636	9.51314	10.4454	9.8581	10.7748	8.06934	10.0583	9.06341	11.1149
ENSMUSG00000001576	Ergic1	121.954	107.598	97.5652	75.8869	58.0088	70.2187	62.749	62.8296	87.9468	60.979
ENSMUSG00000001583	Tnk1	0.507641	0.170721	0.761422	1.85012	2.02843	5.80046	10.841	14.1093	8.63984	7.7978
ENSMUSG00000001588	Acap1	0.0981738	0.168464	0.228468	0.172081	0.110475	0.224758	0.172272	0.330473	0.898015	4.88988
ENSMUSG00000001604	Tcea3	5.75048	1.3534	4.43806	3.27593	1.69009	2.27578	2.11932	4.5139	9.62517	11.9919
ENSMUSG00000001622	Csn3	0.781932	0.720814	0.701701	0.482656	0.543423	0.863145	1.45927	1.19602	0.954678	0.892245
ENSMUSG00000001627	Ifrd1	54.147	94.5773	40.804	39.4703	119.717	63.8442	46.8577	41.6856	66.5309	59.0952
ENSMUSG00000001630	Stk38l	9.32238	6.71447	6.12894	6.23354	8.02709	8.48157	9.46712	10.8214	12.6793	7.98382
ENSMUSG00000001632	Brpf1	9.47263	10.9922	9.16189	10.0227	19.5718	15.1146	17.2004	18.8581	14.6156	16.0644
ENSMUSG00000001642	Akr1b3	26.1391	68.833	59.5985	72.8191	101.09	76.7983	50.439	40.3097	47.123	60.9463
ENSMUSG00000001655	Hoxc13	0.381204	0.132202	0.0817811	0.250841	0.0770534	0.135065	0.521536	0.905302	1.90549	1.87793
ENSMUSG00000001656	Hoxc11	0.564799	0.835765	0.907983	0.877005	0.142614	0.190407	0	0.0906866	0	0.120727
ENSMUSG00000001657	Hoxc8	16.5349	5.04793	5.11055	4.56298	1.61961	1.09925	0.205718	0.220832	0.228638	0.070106
ENSMUSG00000001661	Hoxc6	30.5453	8.19656	14.7171	15.1897	2.27834	6.47059	2.20997	0.678689	1.09221	0.332247
ENSMUSG00000001663	Gstt1	2.20905	0.725384	1.22535	0.415915	0.0498382	0	0.273834	0	0.0964334	0.304394
ENSMUSG00000001665	Gstt3	6.18928	6.54212	17.5032	14.1052	5.24572	10.5037	7.47047	7.38359	6.75585	3.11321
ENSMUSG00000001666	Ddt	20.7657	12.0191	21.9765	22.7998	26.3409	31.4205	50.2942	58.1016	52.4504	68.4236
ENSMUSG00000001670	Tat	0	0.0618373	0.0612552	0	0	0.0200364	0.072239	0.762431	0.368581	0
ENSMUSG00000001672	Marveld3	0.164417	0	0.0801962	0.147212	0.775683	2.28011	1.18755	2.79831	2.00447	0.634502
ENSMUSG00000001674	Ddx18	24.898	72.4233	51.5577	44.0246	74.6498	65.0335	47.9863	51.4464	43.7904	60.333
ENSMUSG00000001687	Ubl3	16.183	15.1696	16.3593	15.1571	19.1494	16.1274	16.0921	14.9512	19.1399	16.8779
ENSMUSG00000001700	Gramd3	6.27322	3.26783	3.54238	4.72369	3.21045	4.46963	3.20662	3.96135	1.46011	0.423604
ENSMUSG00000001707	Eef1e1	33.1509	143.57	118.63	125.9	147.295	146.683	112.09	83.5441	92.8504	98.0459
ENSMUSG00000001729	Akt1	148.897	197.556	97.196	75.7738	65.7516	43.4218	44.9712	42.2373	25.5685	17.3131
ENSMUSG00000001739	Cldn15	1.11866	0.329434	0.129231	0.547446	0.917164	0.101622	0.229662	0.166358	0.17217	0.189781
ENSMUSG00000001741	Il16	0.570574	0.238693	0.375602	0.334402	0.304342	0.430858	0.267777	0.621256	0.389949	0.188364
ENSMUSG00000001750	Tcirg1	46.7128	39.6483	45.8765	38.3341	17.928	27.7543	15.8763	18.0981	17.6766	11.7661
ENSMUSG00000001751	Naglu	8.93618	4.15919	7.82618	5.40571	0.998662	1.54552	0.748562	1.00033	0.764492	1.32958
ENSMUSG00000001755	Coasy	5.45439	6.44167	13.9525	11.8464	7.97308	9.82739	8.21125	7.59575	9.5543	7.65418
ENSMUSG00000001761	Smo	25.3821	35.6019	26.3127	18.8905	6.26153	3.06882	0.784736	0.675243	1.03073	2.82711
ENSMUSG00000001763	Tspan33	0.896521	2.85008	2.56271	1.94071	3.25706	2.62262	1.73534	1.28399	1.56641	1.74257
ENSMUSG00000001767	Crnkl1	22.2615	25.567	27.6425	32.4634	33.4726	44.8354	62.9691	42.097	27.2988	54.2474
ENSMUSG00000001768	Rin2	8.2257	2.67844	4.70437	3.77434	1.12171	3.31631	3.64024	3.02187	1.49556	1.40014
ENSMUSG00000001773	Folh1	0.19572	0.0322841	0.0479315	0.0204161	0.0564495	0	0.0339517	0.382369	0.109495	0.0191053
ENSMUSG00000001774	Chordc1	39.6372	74.0235	37.3697	36.9348	70.8645	54.4902	49.2954	48.0209	52.4618	39.847
ENSMUSG00000001783	Rtcb	71.5573	117.793	116.293	102.718	100.859	104.505	79.0643	77.5038	63.0926	69.1051
ENSMUSG00000001785	Pwp1	23.3299	83.409	61.114	63.2179	71.7896	57.6846	49.3098	38.2283	31.9058	43.1083
ENSMUSG00000001786	Fbxo7	11.3453	9.75407	17.7006	14.4674	13.0261	16.5593	18.4633	13.1676	12.4469	13.4011
ENSMUSG00000001794	Capns1	299.613	246.756	281.776	236.344	207.474	304.602	222.207	240.131	256.444	278.25
ENSMUSG00000001802	Lrp3	1.6967	1.33169	0.692865	0.342525	0.119614	0.157456	0.0814582	0.312898	0.136088	0.592281
ENSMUSG00000001804	Dsg4	0.0317818	0.0229902	0.0227529	0	0.0401839	0.0268437	0.0241093	0.050956	0.0389877	0
ENSMUSG00000001815	Evx2	0.0406398	0.00882476	0.034933	0	0	0	0	0	0.00997734	0
ENSMUSG00000001819	Hoxd13	2.23548	3.01214	3.07853	1.26313	0.877794	0.688105	0.172198	0.0484733	0.407136	0.290668
ENSMUSG00000001823	Hoxd12	0.214109	0.04642	0.168462	0.0391417	0	0	0	0	0	0
ENSMUSG00000001827	Folr1	4.00432	0.902486	0.852129	0.535109	3.79485	7.18315	32.6666	42.2975	30.21	76.2914
ENSMUSG00000001829	Clpb	13.0739	20.3648	35.4812	36.7636	29.7765	37.3074	35.1631	29.1	24.8221	33.2245
ENSMUSG00000001833	7-Sep	195.604	155.19	103.612	96.5937	90.8593	68.2543	65.8429	76.403	85.7987	76.2313
ENSMUSG00000001844	Zdhhc4	20.3632	23.9524	19.7611	17.5775	17.9653	20.6078	14.9725	20.4267	17.296	14.5889
ENSMUSG00000001847	Rac1	155.735	160.552	141.894	151.559	132.062	103.253	76.6137	79.1674	81.643	71.543
ENSMUSG00000001855	Nup214	11.8992	30.0765	23.0512	23.081	28.0596	29.056	28.4409	31.1934	26.7483	26.5069
ENSMUSG00000001864	Aif1l	18.8557	17.2301	16.4106	13.6399	6.35015	8.50755	4.33843	4.93731	2.95472	0.951845
ENSMUSG00000001865	Cpa3	0	0	0	0	0	0	0	0	0.033008	0
ENSMUSG00000001870	Ltbp1	45.7977	57.3217	54.753	29.7354	18.8507	19.3318	12.9383	15.2474	12.3641	7.16225
ENSMUSG00000001891	Ugp2	40.5158	41.8131	27.2873	21.2135	14.2202	14.4993	13.2308	15.5248	15.8456	11.3595
ENSMUSG00000001901	Kcnh6	0.0219113	0	0.0618398	0.126949	0.141288	0.277576	0.0903598	0.207152	0.282204	0.43586
ENSMUSG00000001909	Trmt1	40.5153	100.148	78.2695	61.5966	98.1827	106.505	71.5402	72.252	66.219	79.1171
ENSMUSG00000001910	Nacc1	19.0217	30.8313	24.4177	25.2825	34.8236	34.6581	34.6529	34.8649	39.9478	45.948
ENSMUSG00000001911	Nfix	46.0768	31.8812	40.5421	21.3078	8.3193	8.34774	4.22839	5.3406	3.66224	3.08188
ENSMUSG00000001918	Slc1a5	21.2285	76.0976	53.6696	47.3949	70.7139	76.378	41.203	56.9172	52.0215	70.8295
ENSMUSG00000001924	Uba1	129.889	165.126	159.208	141.046	157.798	158.92	125.441	114.624	112.539	134.61
ENSMUSG00000001930	Vwf	1.12868	0.791174	1.5089	2.00376	1.40739	2.20303	5.01273	8.3651	12.7068	10.3873
ENSMUSG00000001942	Siae	3.32908	1.86433	4.26677	3.07908	1.71079	3.4829	3.66613	3.99465	3.91247	2.67373
ENSMUSG00000001943	Vsig2	0.31027	0	0.0736195	0.0942305	0.0434039	0.303837	0.316993	0.222029	0.672206	1.36885
ENSMUSG00000001946	Esam	0.619827	0.476217	0.2444	0.240335	0.493471	0.546488	0.449585	0.820061	0.388923	0.0789991
ENSMUSG00000001948	Spa17	3.96618	1.04349	2.06762	1.85701	2.19833	3.49232	3.02839	5.94708	3.3002	4.9011
ENSMUSG00000001962	Fam50a	46.334	22.9572	26.9532	34.572	31.2322	36.3771	40.3622	38.6959	40.6455	45.4194
ENSMUSG00000001964	Emd	105.119	109.031	110.335	92.4432	107.689	118.186	83.1642	99.2033	77.0256	78.9723
ENSMUSG00000001983	Taco1	7.27711	10.8183	11.7479	11.653	9.06375	12.9191	8.24504	9.18004	6.47929	9.76432
ENSMUSG00000001985	Grik3	0.146352	0.0581392	0.0647589	0.0586999	0.0705537	0.128294	0.325883	2.52144	3.00228	5.48153
ENSMUSG00000001986	Gria3	28.8874	18.0626	20.1813	19.0625	10.4467	9.93189	5.13923	5.04894	4.61125	2.72456
ENSMUSG00000001988	Npas1	0.0907451	0.13758	0.194543	0.198949	0.297911	0.367172	0.124302	0.116549	0.0888699	0.116388
ENSMUSG00000001995	Sipa1l2	7.50352	3.07097	3.56988	2.03395	1.98243	4.14737	7.03819	12.5474	13.338	9.60111
ENSMUSG00000001998	Ap4e1	9.06246	9.79671	11.5048	14.0444	12.2885	12.8855	8.76869	11.6844	10.0298	8.08162
ENSMUSG00000001999	Blvra	13.9569	26.2414	22.9594	22.5439	17.3692	20.153	12.3851	13.4892	9.90532	5.77389
ENSMUSG00000002006	Pdzd4	3.2034	9.32151	9.70256	11.1085	11.7877	24.174	14.6118	9.51655	9.16725	15.7079
ENSMUSG00000002007	Srpk3	0.621321	0.316205	0.0938938	0.0943523	0.316821	0.116351	0.156803	0.375311	0.542499	0.202528
ENSMUSG00000002010	Idh3g	48.133	75.5496	104.313	106.425	81.9376	89.0899	100.785	77.9983	101.779	104.323
ENSMUSG00000002012	Pnck	0.438083	0.453466	1.21464	0.716364	0	0.182866	0.117236	0.0789303	0.764811	1.10535
ENSMUSG00000002014	Ssr4	79.9929	67.3253	48.9948	42.3708	47.3589	35.2219	25.8632	36.2305	32.869	49.8924
ENSMUSG00000002015	Bcap31	70.4717	82.9111	63.1499	58.4222	55.9347	61.7869	52.905	52.0042	66.3845	46.8235
ENSMUSG00000002017	Fam98a	35.2956	56.5467	37.7867	38.1549	44.7451	49.0438	47.3273	45.5858	41.4627	24.0076
ENSMUSG00000002020	Ltbp2	39.233	5.94177	5.19755	3.61272	1.53616	1.93256	2.43381	1.70807	2.1063	0.991012
ENSMUSG00000002028	Kmt2a	14.3849	14.6332	20.4915	17.6689	15.313	15.1997	20.8782	18.8414	18.7544	12.8566
ENSMUSG00000002031	Ift46	71.2778	43.937	64.3109	61.4518	40.724	73.8166	113.596	117.899	158.423	183.111
ENSMUSG00000002032	Tmem25	0.159245	0.273396	0.299071	0.418536	0.132624	0.268801	0.181379	0.147637	0.406678	0.493778
ENSMUSG00000002033	Cd3g	0.405203	0.216719	0	0	0.0506283	0.291319	1.8879	1.04935	1.2678	1.23169
ENSMUSG00000002043	Trappc6a	6.81953	3.69736	9.50457	10.2795	6.04394	7.37917	5.49432	8.61845	9.82218	6.2077
ENSMUSG00000002052	Supt6	32.7285	40.0887	34.4848	35.9571	44.766	36.999	39.1331	42.0883	42.4137	44.7405
ENSMUSG00000002055	Spag5	14.6925	33.4485	43.8024	48.6692	38.8831	52.2251	53.6156	38.9711	45.6266	45.6967
ENSMUSG00000002057	Foxn1	0.093195	0.0249627	0.0717635	0.0157822	0.0436347	0.1093	0.0818562	0.0604748	0.0893676	0.0318962
ENSMUSG00000002058	Unc119	5.68143	2.02988	2.91388	3.16715	3.08191	3.1412	2.31347	2.97644	6.73666	6.98066
ENSMUSG00000002059	Rab34	64.7433	24.0782	21.4605	15.4012	8.50819	6.69791	6.27222	10.2596	8.39169	8.70723
ENSMUSG00000002064	Sdf2	39.4864	27.1755	29.0189	27.9901	39.3164	38.8626	45.9206	36.6848	30.126	22.5018
ENSMUSG00000002068	Ccne1	21.8289	54.4411	26.0873	31.4487	40.1178	108.183	103.851	90.3003	79.5892	106.16
ENSMUSG00000002076	Hsf2bp	0.350375	0.167403	0.299183	0.93836	0.165927	0.87623	5.3014	9.80942	41.2917	90.1942
ENSMUSG00000002083	Bbc3	9.73511	6.42365	28.9188	26.7057	5.7722	24.8471	18.4974	10.8053	12.9783	5.53144
ENSMUSG00000002100	Mybpc3	0.0884958	0.00956977	0.018998	0.0242665	0.0223652	0.100951	0.100606	0.0850956	0.0977496	0.451174
ENSMUSG00000002102	Psmc3	148.083	157.115	127.441	118.517	169.953	164.993	178.384	150.773	94.3049	173.744
ENSMUSG00000002103	Acp2	26.0263	13.3087	12.4344	9.88136	6.59822	6.87128	4.352	8.55242	7.28801	6.13975
ENSMUSG00000002104	Rapsn	0.935385	0.343768	0.115823	0.0889149	0	0.278648	0.308261	0.339011	1.55774	2.45391
ENSMUSG00000002105	Slc39a13	53.2622	8.98524	12.6206	4.32579	2.69313	1.96625	3.01109	5.51792	3.76614	4.75695
ENSMUSG00000002107	Celf2	25.3272	17.2507	8.84648	6.30899	4.34616	1.87618	0.855325	1.58789	1.91824	3.32191
ENSMUSG00000002108	Nr1h3	0.270796	0.390963	0.547169	0.554774	0.345168	0.595995	0.484273	0.127914	0.106637	0.414784
ENSMUSG00000002109	Ddb2	3.76652	2.503	6.58256	8.0132	4.30402	8.35966	11.2885	9.37691	11.1497	10.9252
ENSMUSG00000002111	Spi1	3.77176	3.90955	2.21612	0.683671	0.172792	0.312643	0.396421	0.150497	0.588342	1.08207
ENSMUSG00000002129	Sf3a1	19.4529	39.256	33.3385	28.2242	38.3637	36.713	27.8404	28.9641	31.5995	39.1161
ENSMUSG00000002147	Stat6	31.8699	26.0751	26.6255	18.4723	9.2476	16.2852	13.0432	12.6075	13.9587	17.5446
ENSMUSG00000002190	Clgn	0.0985321	0.0717991	0.211568	0.225469	0.207663	0.207544	0.149965	0.131819	0.24165	1.9349
ENSMUSG00000002204	Napsa	0.164129	0.0307964	0.195236	0.111673	0.148596	0.142637	0.190628	0.329183	0.303896	0.334092
ENSMUSG00000002205	Vrk3	10.3311	10.1852	12.9177	10.2405	11.7946	23.9353	23.3859	20.3738	21.3266	15.2717
ENSMUSG00000002210	Smg9	6.76307	9.70861	12.6125	11.3601	16.1896	17.3585	14.2087	14.7113	12.8105	12.2001
ENSMUSG00000002221	Paxip1	5.68297	10.8331	7.12109	6.79535	13.4695	11.004	9.61482	14.2249	13.9664	13.2807
ENSMUSG00000002222	Rmnd5a	12.5404	15.1433	19.7585	21.5918	14.0729	23.3624	23.1292	22.6024	24.6396	21.4667
ENSMUSG00000002227	Mov10	7.26826	3.33211	8.33201	11.926	16.4106	17.1154	26.7451	32.1377	39.0331	27.7047
ENSMUSG00000002228	Ppm1j	1.3896	2.49724	3.86406	4.75699	4.80738	7.84135	6.40754	3.42095	7.78299	10.0865
ENSMUSG00000002233	Rhoc	328.616	121.901	71.8521	62.2559	69.2757	49.827	63.0183	57.3904	39.8737	45.2173
ENSMUSG00000002240	4930432K09Rik	0	0	0	0	0	0	0	0	0	0.0391501
ENSMUSG00000002249	Tead3	17.109	4.34399	5.13326	3.32649	0.590519	1.36714	1.19586	2.6004	1.81887	1.12537
ENSMUSG00000002250	Ppard	14.5371	8.62176	18.4387	21.5324	9.97367	13.5222	11.3558	10.7011	13.033	11.4281
ENSMUSG00000002257	Def6	12.7739	25.1488	36.3674	35.2352	25.678	37.8939	20.5444	12.4026	13.0992	12.5499
ENSMUSG00000002265	Peg3	69.5677	26.7118	57.4704	142.864	119.894	128.381	113.802	93.3728	92.7602	15.4713
ENSMUSG00000002266	Zim1	8.72678	1.54976	2.33694	2.37682	0.518729	0.743612	0.33447	1.85598	0.898459	0.0940172
ENSMUSG00000002274	Metrn	0.81219	1.47224	1.42656	1.55797	1.13322	1.46293	0.59873	0.384615	0.672654	0.966425
ENSMUSG00000002279	Lmf1	9.36902	2.8667	7.19637	6.08276	5.57096	9.14606	5.6177	4.24255	5.61451	7.76303
ENSMUSG00000002280	Narfl	5.18165	10.7484	9.13928	12.8205	17.4784	15.9946	11.9912	10.7336	6.84132	9.32875
ENSMUSG00000002289	Angptl4	3.16794	8.23803	5.49331	3.09608	11.1593	9.08402	8.26939	5.94451	6.51022	11.5117
ENSMUSG00000002297	Dbf4	22.9724	75.4349	65.7949	79.9149	88.6884	85.1673	107.828	91.3509	118.802	86.9908
ENSMUSG00000002307	Daxx	12.2887	14.6357	14.9339	14.2398	20.1919	26.6359	30.759	34.255	30.9934	40.5528
ENSMUSG00000002308	Cd320	6.07669	15.4115	33.9028	45.8311	27.6532	27.6361	22.4815	16.1808	13.9896	20.1716
ENSMUSG00000002319	Ipo4	38.7325	44.583	40.3843	30.9092	47.4012	39.0778	20.2397	24.7099	24.5631	22.6743
ENSMUSG00000002320	Tm9sf1	44.2563	37.867	30.0206	23.1644	33.3483	32.8825	29.0559	24.3471	20.3845	28.0118
ENSMUSG00000002324	Rec8	0.599594	0.15019	4.47907	6.19786	4.14184	5.81525	6.69249	7.98214	6.08371	3.91834
ENSMUSG00000002325	Irf9	8.53427	9.07311	4.75565	3.3015	7.5728	4.67632	4.70354	8.02699	8.26847	10.1463
ENSMUSG00000002326	Gmpr2	18.7748	21.4417	23.3086	23.8984	22.0513	22.3879	17.8793	12.8357	9.91013	11.531
ENSMUSG00000002329	Mdp1	8.92056	9.58579	11.1828	11.7727	11.2232	17.873	12.6636	10.8494	14.8058	12.742
ENSMUSG00000002332	Dhrs1	20.51	16.1711	15.8875	11.8519	9.85723	9.79363	9.52059	12.5384	12.7074	12.4023
ENSMUSG00000002341	Ncan	0.288448	0.17949	0.269332	0.20355	0.22256	0.614739	0.594793	0.919054	0.551384	0.425193
ENSMUSG00000002342	Tmem161a	11.0186	10.6306	13.541	11.2675	9.744	13.2779	10.2127	9.43665	8.63623	9.62328
ENSMUSG00000002343	Armc6	3.85277	7.92066	3.45917	3.04726	4.68407	3.90934	1.11817	2.81332	1.91942	2.9632
ENSMUSG00000002345	2310045N01Rik	24.2558	17.1975	13.8724	11.9788	11.6374	11.9474	9.96404	16.1281	13.5608	16.6134
ENSMUSG00000002346	Slc25a42	2.376	2.84241	8.04098	7.91777	2.69351	6.99443	3.67938	2.9346	4.1914	3.64271
ENSMUSG00000002365	Snx9	53.035	27.0555	25.893	27.8369	21.0852	18.3388	19.228	25.2093	20.6002	12.7956
ENSMUSG00000002372	Ranbp3	18.09	31.6265	24.4498	26.6422	38.6194	32.1673	29.6736	26.2241	31.5102	28.6465
ENSMUSG00000002379	Ndufa11	6.13353	6.28415	5.80557	7.44772	9.91399	7.66609	5.54987	7.05907	12.4796	9.24707
ENSMUSG00000002384	Bmp8b	0.464757	2.49781	4.50469	6.8039	3.49258	3.38233	1.54902	1.62451	1.0557	0.392105
ENSMUSG00000002393	Nr2f6	12.6559	9.03503	6.47276	4.45085	2.80031	3.62053	4.23036	5.31169	5.16755	5.32123
ENSMUSG00000002395	Use1	27.0932	30.1111	26.3302	23.5166	25.6172	23.6893	20.8944	21.2517	25.7422	39.3245
