Gene ID	Symbol	MEF	Day2	Day4	Day6	Day8	IPS
ENSMUSG00000001774	Chordc1	17.3615	20.8444	18.1218	19.0963	14.3275	31.346
ENSMUSG00000001783	Rtcb	50.1641	56.2284	51.6551	52.3595	47.6636	71.6844
ENSMUSG00000001785	Pwp1	11.2186	10.7993	10.375	11.6695	8.20512	28.0501
ENSMUSG00000001786	Fbxo7	11.186	7.81658	7.20334	9.72267	10.0709	11.045
ENSMUSG00000001794	Capns1	406.518	523.927	371.826	406.539	368.341	450.598
ENSMUSG00000001802	Lrp3	7.06694	7.3333	2.95854	5.53023	6.84041	1.59951
ENSMUSG00000001804	Dsg4	0	0	0	0	0	0
ENSMUSG00000001815	Evx2	0.308127	0.560741	0.621461	0.174374	0.0349461	0
ENSMUSG00000001819	Hoxd13	11.9783	18.3461	15.6556	9.94403	6.29397	0.163251
ENSMUSG00000001823	Hoxd12	2.0916	2.37087	2.59497	1.06766	1.29961	0.0308197
ENSMUSG00000001827	Folr1	0	0	0	0.140743	0.587372	124.337
ENSMUSG00000001829	Clpb	15.3946	14.2674	19.265	14.715	16.5483	42.6986
ENSMUSG00000001833	Sept7	84.9318	100.149	85.629	90.8582	95.4397	37.2566
ENSMUSG00000001844	Zdhhc4	29.1008	31.3177	29.0195	32.3015	32.5144	31.4888
ENSMUSG00000001847	Rac1	155.587	175.538	131.024	118.52	112.206	83.506
ENSMUSG00000001855	Nup214	11.4757	11.8508	10.681	15.4398	17.6478	33.4005
ENSMUSG00000001864	Aif1l	5.94896	6.26884	9.65913	6.06773	5.95921	2.33794
ENSMUSG00000001865	Cpa3	0.116822	0	0	0.0857342	0	0
ENSMUSG00000001870	Ltbp1	21.4528	23.4371	22.2416	22.0262	17.0625	1.1094
ENSMUSG00000001891	Ugp2	47.749	48.2666	37.5298	36.9838	30.756	11.7503
ENSMUSG00000001901	Kcnh6	0	0	0	0	0	0.370625
ENSMUSG00000001909	Trmt1	23.471	26.1053	21.1361	28.0967	29.7493	80.5095
ENSMUSG00000001910	Nacc1	17.9327	21.1843	21.7942	18.2792	16.614	61.7718
ENSMUSG00000001911	Nfix	53.9685	71.2174	74.2638	68.5883	68.2239	0.578187
ENSMUSG00000001918	Slc1a5	19.9993	33.2518	16.7879	20.2989	23.8782	120.027
ENSMUSG00000001924	Uba1	93.1494	122.606	151.851	130.961	139.323	235.48
ENSMUSG00000001930	Vwf	0.547562	0.644555	1.50944	0.868252	0.0704909	11.3608
ENSMUSG00000001942	Siae	10.6564	8.73075	6.30427	6.545	5.79212	2.7461
ENSMUSG00000001943	Vsig2	0	0	0	0	0	1.76031
ENSMUSG00000001946	Esam	0.087966	0.186004	1.42291	1.35561	0.795125	0.491913
ENSMUSG00000001948	Spa17	3.55838	2.5137	2.46873	2.1773	1.21136	3.01553
ENSMUSG00000001962	Fam50a	29.0256	32.0576	33.4868	42.2962	33.6	47.172
ENSMUSG00000001964	Emd	48.7823	58.6142	44.9123	47.2739	48.3187	84.3602
ENSMUSG00000001983	Taco1	5.66984	5.91222	4.94579	5.48348	4.26689	7.33615
ENSMUSG00000001985	Grik3	0	0	0	0	0	3.77234
ENSMUSG00000001986	Gria3	8.65988	10.7198	13.5107	20.0426	19.329	0.131154
ENSMUSG00000001988	Npas1	0.232475	0.163836	0.242642	0	0	0.118182
ENSMUSG00000001995	Sipa1l2	2.92513	4.06603	2.30234	2.20298	1.62968	6.11139
ENSMUSG00000001998	Ap4e1	4.20586	2.53202	2.5182	1.24077	1.78528	1.69239
ENSMUSG00000001999	Blvra	67.7143	49.1533	35.2448	43.3883	26.678	5.43275
ENSMUSG00000002006	Pdzd4	4.82882	5.94598	5.13941	3.4606	4.15759	13.4685
ENSMUSG00000002007	Srpk3	0	0	0.0914932	0	0	0
ENSMUSG00000002010	Idh3g	61.5729	66.0259	53.7498	56.8645	52.4264	163.76
ENSMUSG00000002012	Pnck	1.60819	2.04627	1.2993	1.28978	2.54296	2.58027
ENSMUSG00000002014	Ssr4	152.113	216.895	203.825	205.313	172.147	96.4162
ENSMUSG00000002015	Bcap31	120.308	142.967	132.223	152.347	142.551	109.392
ENSMUSG00000002017	Fam98a	10.8265	14.099	19.5105	21.9931	16.5927	15.6874
ENSMUSG00000002020	Ltbp2	120.918	157.337	61.6063	44.2806	64.7307	0.854681
ENSMUSG00000002028	Kmt2a	3.17267	3.38541	3.06669	1.95605	2.00513	2.20436
ENSMUSG00000002031	Ift46	55.309	64.5955	62.2879	55.6444	66.0902	189.229
ENSMUSG00000002032	Tmem25	0.326116	0.297454	0.272643	0.143577	0.266316	0.430971
ENSMUSG00000002033	Cd3g	0	0	0	0	0	0.180185
ENSMUSG00000002043	Trappc6a	62.3097	58.4204	55.3957	25.7471	25.6774	27.3243
ENSMUSG00000002052	Supt6	18.6297	20.0607	19.1598	18.6466	18.5425	34.5608
ENSMUSG00000002055	Spag5	1.13327	2.0195	8.09338	1.31464	0.586268	28.6145
ENSMUSG00000002057	Foxn1	0	0.0257253	0.0254172	0	0.0496964	0.0247494
ENSMUSG00000002058	Unc119	14.5184	24.4403	15.6834	19.7167	25.1634	24.7878
ENSMUSG00000002059	Rab34	62.2839	79.8534	76.3203	82.025	84.6259	16.6396
ENSMUSG00000002064	Sdf2	61.4376	69.9804	64.441	71.184	78.1827	34.3086
ENSMUSG00000002068	Ccne1	5.53337	7.90302	17.7893	11.438	10.8432	94.808
ENSMUSG00000002076	Hsf2bp	0.112546	0.925975	0	0.168477	0.112292	58.3025
ENSMUSG00000002083	Bbc3	12.3657	13.017	14.7309	17.3803	14.3782	14.5976
ENSMUSG00000002100	Mybpc3	0.0185838	0	0.0973967	0	0	0.189681
ENSMUSG00000002102	Psmc3	74.2064	96.4469	110.037	115.027	96.0546	158.147
ENSMUSG00000002103	Acp2	59.3923	42.8704	35.1231	32.7068	25.5888	3.85562
ENSMUSG00000002104	Rapsn	0.595469	0.310861	0.692126	0.853267	1.18697	2.83847
ENSMUSG00000002105	Slc39a13	90.3708	93.8932	86.0837	71.4837	85.8309	5.03766
ENSMUSG00000002107	Celf2	15.8785	17.228	10.4152	10.3492	8.73582	1.39902
ENSMUSG00000002108	Nr1h3	13.479	6.63226	5.58335	7.89692	6.50978	0.745572
ENSMUSG00000002109	Ddb2	4.65571	5.2196	5.39175	3.68293	4.29203	7.25711
ENSMUSG00000002111	Spi1	110.393	68.6114	46.4144	50.5273	35.4147	1.20227
ENSMUSG00000002129	Sf3a1	14.0742	13.8038	15.1506	11.7259	11.4581	36.8127
ENSMUSG00000002147	Stat6	46.3628	38.429	33.931	29.0791	25.7671	19.5752
ENSMUSG00000002190	Clgn	0.0350184	0.0740319	0.020705	0	0	1.19564
ENSMUSG00000002204	Napsa	0.559236	0.120159	0.175027	0.164164	0	1.19572
ENSMUSG00000002205	Vrk3	16.8756	18.1042	19.0329	17.7214	17.8589	21.1605
ENSMUSG00000002210	Smg9	12.2317	10.2561	9.29734	9.41812	9.65875	18.1073
ENSMUSG00000002221	Paxip1	2.93613	4.20565	5.7141	3.7533	3.64581	15.2037
ENSMUSG00000002222	Rmnd5a	11.3566	11.1243	9.00296	9.14307	8.13318	16.0116
ENSMUSG00000002227	Mov10	18.7657	15.9509	18.3896	17.5326	13.9279	48.28
ENSMUSG00000002228	Ppm1j	0.577536	0.763312	0.251101	0	0.294792	12.5516
ENSMUSG00000002233	Rhoc	269.696	318.782	285.092	312.381	333.609	73.3208
ENSMUSG00000002240	4930432K09Rik	0	0	0	0	0	0
ENSMUSG00000002249	Tead3	21.6108	27.4618	19.1673	22.6452	26.8509	2.93755
ENSMUSG00000002250	Ppard	10.8728	13.8807	14.2049	15.0729	14.244	10.1111
ENSMUSG00000002257	Def6	9.12186	10.4815	15.9861	21.8285	17.4346	16.6114
ENSMUSG00000002265	Peg3	9.05782	9.66857	8.22958	7.2843	6.99053	7.29194
ENSMUSG00000002266	Zim1	1.05995	1.04432	1.0619	1.08182	0.518432	0
ENSMUSG00000002274	Metrn	13.4266	14.9376	15.4683	11.738	10.1693	40.5365
ENSMUSG00000002279	Lmf1	16.9651	19.4027	21.3452	16.8227	19.3037	13.5811
ENSMUSG00000002280	Narfl	11.266	9.41292	8.62746	11.1326	8.03715	12.5515
ENSMUSG00000002289	Angptl4	73.8683	68.7354	328.567	335.198	428.126	15.8761
ENSMUSG00000002297	Dbf4	2.9165	4.73761	9.7899	4.7251	3.31059	81.4073
ENSMUSG00000002307	Daxx	53.9783	29.0626	19.6731	23.0543	29.4881	61.6594
ENSMUSG00000002308	Cd320	15.3547	25.1528	17.8268	20.0603	27.3855	72.1608
ENSMUSG00000002319	Ipo4	31.6444	48.1041	42.7176	57.8044	66.1697	66.3264
ENSMUSG00000002320	Tm9sf1	37.1378	43.8958	41.5372	43.7927	41.4393	19.7161
ENSMUSG00000002324	Rec8	0	0.0390443	2.3844	0.58931	0.665542	5.52726
ENSMUSG00000002325	Irf9	58.9744	53.5215	41.1449	49.3389	32.9669	10.4738
ENSMUSG00000002326	Gmpr2	16.5873	19.4417	14.89	16.0706	12.457	12.5174
ENSMUSG00000002329	Mdp1	13.5618	16.5609	14.6249	14.648	15.2097	20.8291
ENSMUSG00000002332	Dhrs1	51.8746	73.327	73.2493	73.1843	76.0953	34.7368
ENSMUSG00000002341	Ncan	0	0.0221916	0	0	0.0214402	0.138811
ENSMUSG00000002342	Tmem161a	35.893	40.1303	28.8644	17.8066	22.1332	33.0277
ENSMUSG00000002343	Armc6	3.96668	6.34571	8.99514	8.12113	7.90947	11.1081
ENSMUSG00000002345	2310045N01Rik	29.21	42.2886	35.5796	33.7079	40.2949	25.3066
ENSMUSG00000002346	Slc25a42	2.22711	2.88283	5.04968	4.55899	4.70691	2.73616
ENSMUSG00000002365	Snx9	28.1493	30.7173	23.0682	30.6304	32.5592	11.2255
ENSMUSG00000002372	Ranbp3	23.9844	27.3234	26.9314	25.3512	27.5921	53.007
ENSMUSG00000002379	Ndufa11	12.4254	17.0378	14.2059	18.5846	19.0103	35.3697
ENSMUSG00000002384	Bmp8b	6.13062e-96	0	0.0685402	0	1.31924e-216	0.226818
ENSMUSG00000002393	Nr2f6	22.1729	32.8375	26.6161	27.8466	28.2596	17.8897
ENSMUSG00000002395	Use1	107.286	111.131	79.6137	104.198	119.253	121.563
ENSMUSG00000002396	Ocel1	9.77542	9.03405	8.06855	7.04429	6.98628	3.87899
ENSMUSG00000002409	Dyrk1b	6.35534	8.82799	9.89921	11.1599	10.2334	5.34814
ENSMUSG00000002413	Braf	8.29459	8.40414	6.78916	4.99307	4.45021	3.38586
ENSMUSG00000002416	Ndufb2	70.0184	98.9677	106.922	125.34	93.5299	180.485
ENSMUSG00000002428	Hltf	10.116	8.15925	6.34943	7.27849	7.33481	9.64956
ENSMUSG00000002455	Prpf6	24.4826	27.3194	21.6524	25.7464	22.5137	44.7822
ENSMUSG00000002458	Rgs19	32.3274	39.3921	31.2315	34.1134	23.4859	22.4824
ENSMUSG00000002459	Rgs20	0	0.203102	0.0484143	0	0	0.14152
ENSMUSG00000002475	Abhd3	0.374145	0.392093	0.448633	0.436486	0.620857	0.456515
ENSMUSG00000002477	Snrpd1	20.1549	26.8424	27.1789	21.0414	22.9323	103.539
ENSMUSG00000002486	Tchp	4.69966	4.51363	7.04969	5.28611	6.04246	7.26449
ENSMUSG00000002489	Tiam1	2.91313	3.72265	2.05142	2.58566	3.20691	7.77405
ENSMUSG00000002496	Tsc2	9.4392	10.5145	11.9484	11.2257	11.593	13.9621
ENSMUSG00000002500	Rpl3l	0	0.0926431	0	0	0	1.96473
ENSMUSG00000002504	Slc9a3r2	8.98436	13.8528	10.5466	13.4315	17.7446	21.9738
ENSMUSG00000002524	Puf60	68.2344	74.3542	68.9231	73.9601	73.1713	141.064
ENSMUSG00000002546	Golga2	27.6261	32.583	34.4947	28.6593	23.2728	10.6226
ENSMUSG00000002550	Uck1	12.6374	14.1974	15.8842	15.701	19.6348	16.3125
ENSMUSG00000002565	Scin	0.0262454	0.126329	0.0548048	0.0438499	0.0610021	0.133419
ENSMUSG00000002578	Ikzf4	1.52806	1.68782	1.04544	0.711981	0.630407	0.316744
ENSMUSG00000002580	Mien1	39.2913	43.5799	59.143	70.3644	63.7117	54.6692
ENSMUSG00000002588	Pon1	0	0	0	0	0	0
ENSMUSG00000002602	Axl	40.947	55.7626	54.1227	50.7076	51.1125	0.349088
ENSMUSG00000002603	Tgfb1	51.4688	72.8347	42.7235	59.6808	39.0123	4.11196
ENSMUSG00000002608	Ccdc97	12.9874	15.4808	16.9267	17.1321	14.8783	13.4981
ENSMUSG00000002617	Zfp40	1.80319	2.8197	3.08284	1.47141	1.73583	0.699995
ENSMUSG00000002625	Akap8l	15.1807	16.8741	14.5802	15.111	15.9555	21.3345
ENSMUSG00000002633	Shh	0	0	0	0	0	0.0299194
ENSMUSG00000002635	Pdcd2l	14.7269	14.3054	12.4775	11.1034	9.40212	49.3401
ENSMUSG00000002658	Gtf2f1	32.3063	42.169	37.5624	47.5571	40.7388	92.3601
ENSMUSG00000002660	Clpp	23.788	28.9245	22.4613	24.5917	32.5055	108.29
ENSMUSG00000002661	Alkbh7	9.8527	13.2334	7.09899	14.0017	17.439	39.3767
ENSMUSG00000002664	Pspn	0.261506	0.277754	0	0	1.06887	0
ENSMUSG00000002668	Dennd1c	4.97743	3.40708	1.74853	0.834815	1.35491	3.88785
ENSMUSG00000002679	Med6	22.621	30.8573	24.8558	29.2473	27.0736	44.2402
ENSMUSG00000002688	Prkd1	4.14365	5.92847	6.90819	6.9536	8.08233	0.354545
ENSMUSG00000002699	Lcp2	16.9628	12.2422	6.16512	6.60164	5.17766	0
ENSMUSG00000002718	Cse1l	13.7299	21.4302	19.6453	14.8602	13.493	107.097
ENSMUSG00000002728	Naa20	24.3498	27.1192	18.5167	24.9788	19.7195	35.9836
ENSMUSG00000002731	Prkra	18.3687	19.218	18.2693	17.7984	14.1591	9.81346
ENSMUSG00000002732	Fkbp7	96.8513	120.113	186.814	167.309	169.546	2.51944
ENSMUSG00000002733	Plekha3	20.075	19.7918	13.1632	12.1246	13.998	12.6048
ENSMUSG00000002741	Ykt6	35.3432	40.4038	44.6529	46.9225	39.0703	33.6687
ENSMUSG00000002748	Baz1b	18.5626	18.8994	20.9666	15.8604	13.4655	22.4211
ENSMUSG00000002763	Pex6	12.9643	12.8716	11.0064	10.7858	10.7462	6.17907
ENSMUSG00000002767	Mrpl2	32.9558	34.716	26.9609	29.6552	27.8664	121.769
ENSMUSG00000002768	Mea1	62.2537	85.5768	77.8649	83.7496	75.2057	105.042
ENSMUSG00000002769	Gnmt	0.0873393	0.184873	0.18208	0.163094	0	2.25814
ENSMUSG00000002771	Grin2d	1.99396	2.6337	2.30899	2.00912	2.29288	0.256929
ENSMUSG00000002778	Kdelr1	125.94	166.074	163.915	166.905	154.745	72.5381
ENSMUSG00000002781	Tmem143	11.3289	13.4447	11.0373	9.93839	10.1954	15.1353
ENSMUSG00000002791	Pdxk-ps	0.107671	0.0361715	0	0	0.300199	0
ENSMUSG00000002797	Ggct	1.59406	3.18274	3.22404	4.10806	8.40048	29.2373
ENSMUSG00000002799	Jag2	0.0761869	0.181135	0.0397805	0	0.194418	1.95584
ENSMUSG00000002803	Btbd6	5.92181	6.75706	5.39421	4.40051	5.23564	4.17258
ENSMUSG00000002804	Nudt14	10.2956	12.2014	13.5297	18.7162	11.2644	18.5708
ENSMUSG00000002808	Epdr1	50.2168	53.5046	31.4697	42.8153	53.88	1.50016
ENSMUSG00000002812	Flii	45.9803	54.2325	45.687	55.4789	49.1729	46.4115
ENSMUSG00000002814	Top3a	5.07346	3.30728	5.01938	3.77114	2.12854	8.04948
ENSMUSG00000002820	Atg4d	4.76467	4.77139	5.08464	5.47213	6.66965	24.0048
ENSMUSG00000002825	Qtrt1	6.98822	10.4312	8.34447	8.53195	8.06797	59.3009
ENSMUSG00000002831	Plin4	2.04386	2.4749	0.4373	0.911876	0.458853	0.0268847
ENSMUSG00000002833	Hdgfrp2	17.4201	22.7011	21.0554	18.512	17.6184	60.4368
ENSMUSG00000002835	Chaf1a	1.81762	3.76871	8.33511	2.77868	1.14027	30.4642
ENSMUSG00000002844	Adprh	46.7161	51.3578	48.1887	48.9983	51.7424	126.027
ENSMUSG00000002845	Tmem39a	72.3474	80.2445	67.064	84.7527	66.2983	197.983
ENSMUSG00000002846	Timmdc1	10.8977	11.2421	9.51492	10.9503	10.7717	13.0717
ENSMUSG00000002847	Pla1a	2.14955	2.05396	0.474567	2.00205	2.32093	4.37105
ENSMUSG00000002870	Mcm2	6.23824	11.1055	19.0459	7.72783	5.97787	170.834
ENSMUSG00000002871	Tpra1	32.5177	36.6215	31.0929	33.1613	31.9338	17.5142
ENSMUSG00000002881	Nab1	13.5554	14.8069	19.6942	15.979	13.3775	1.48332
ENSMUSG00000002885	Cd97	7.86829	15.4302	13.2291	10.3865	13.6311	30.7929
ENSMUSG00000002897	Il17ra	9.64755	13.013	6.28271	8.2001	10.0563	1.38568
ENSMUSG00000002900	Lamb1	46.6085	46.1053	74.2899	84.9134	112.573	3.75782
ENSMUSG00000002908	Kcnn1	1.4326	2.24092	1.75576	2.34106	1.94948	1.37874
ENSMUSG00000002910	Arrdc2	3.92486	3.27527	3.12665	3.58739	4.42825	8.26103
ENSMUSG00000002930	Ppp1r17	0	0	0	0	0	0
ENSMUSG00000002944	Cd36	34.9054	27.3108	31.291	65.043	46.2284	0.0233067
ENSMUSG00000002948	Map2k7	16.8167	17.723	15.8129	15.3903	15.0568	19.7443
ENSMUSG00000002949	Timm44	26.3516	23.311	25.2455	25.131	21.3338	51.6259
ENSMUSG00000002957	Ap2a2	34.3424	39.8389	30.7424	29.4541	29.2422	31.8338
ENSMUSG00000002963	Pnkp	13.5933	13.9223	10.6383	12.5984	14.7087	22.7104
ENSMUSG00000002968	Med25	22.8413	27.3214	24.8825	21.3901	20.0519	62.367
ENSMUSG00000002980	Bcam	1.53521	1.94495	1.51068	1.29796	1.47721	108.341
ENSMUSG00000002981	Clptm1	36.6857	38.4289	33.3464	36.9494	38.4189	31.6008
ENSMUSG00000002983	Relb	20.102	25.9516	26.7984	26.663	30.9652	19.4692
ENSMUSG00000002984	Tomm40	24.8282	39.2169	30.5724	32.4985	31.0126	198.052
ENSMUSG00000002985	Apoe	3582.73	1769.68	1476.64	2798.26	2920.43	2002.5
ENSMUSG00000002992	Apoc2	6.04437	1.77983	6.81076	10.1103	14.4296	9.54715
ENSMUSG00000002996	Hbp1	39.2011	34.5648	22.2324	26.0824	29.8894	19.0802
ENSMUSG00000002997	Prkar2b	11.0767	12.6135	6.44543	5.15764	3.34681	0.367102
ENSMUSG00000003031	Cdkn1b	53.9499	48.3361	31.8669	20.9752	23.1862	29.1695
ENSMUSG00000003032	Klf4	8.5831	14.4011	14.8366	23.8951	20.6211	107.341
ENSMUSG00000003033	Ap1m1	25.7152	36.3993	35.7237	32.7333	27.3375	31.1212
ENSMUSG00000003037	Rab8a	59.2703	52.514	44.5415	50.3792	39.2454	58.6932
ENSMUSG00000003038	Hmgn2	30.0208	49.0868	51.8037	35.3469	32.5717	62.3896
ENSMUSG00000003039	Fam32a	39.2968	43.0167	32.1382	36.3642	40.3998	46.2035
ENSMUSG00000003051	Elf3	0.0813941	0	0	0	0.249268	70.524
ENSMUSG00000003053	Cyp2c29	0	0	0	0	0	0
ENSMUSG00000003062	Stard3nl	30.158	32.8282	24.6977	25.1541	28.7231	34.8831
ENSMUSG00000003068	Stk11	45.7132	50.7642	34.9417	40.068	41.5181	53.6097
ENSMUSG00000003070	Efna2	7.66511	9.02541	5.54491	5.01208	4.49338	5.51707
ENSMUSG00000003072	Atp5d	151.533	192.393	198.521	207.443	185.568	342.425
ENSMUSG00000003099	Ppp5c	25.3172	37.0974	32.6634	38.5381	26.884	69.601
ENSMUSG00000003119	Cdk12	7.41285	7.78802	7.16075	4.325	4.71047	10.4566
ENSMUSG00000003123	Lipe	5.61111	5.53626	5.56112	5.25663	5.18148	5.61961
ENSMUSG00000003131	Pafah1b2	30.0389	33.0364	31.9044	27.5652	24.2921	13.4093
ENSMUSG00000003134	Tbc1d8	1.69682	0.497149	0.729441	0.89156	0.822523	3.15521
ENSMUSG00000003135	Cnot11	7.35627	9.73718	7.88788	8.03124	9.20165	23.9992
ENSMUSG00000003153	Slc2a3	8.23711	4.88697	5.60983	0.860613	1.28773	406.851
ENSMUSG00000003154	Foxj2	9.62081	7.63737	7.2457	6.36533	6.34488	1.7651
ENSMUSG00000003161	Sri	95.5434	106.788	88.3846	97.8185	83.7323	23.617
ENSMUSG00000003166	Dgcr2	18.1043	20.1144	18.8138	17.6265	16.8423	14.7908
ENSMUSG00000003178	Mical3	1.30737	1.20899	1.22278	0.919322	0.83408	4.84609
ENSMUSG00000003184	Irf3	27.8557	33.2714	27.5042	35.1142	32.1584	39.1919
ENSMUSG00000003190	Bcl2l12	12.5848	12.3176	13.9572	12.2843	12.1307	27.61
ENSMUSG00000003198	Zfp959	1.77794	2.26147	1.88194	1.50015	1.31525	1.75533
ENSMUSG00000003199	Mpnd	41.0982	44.6934	40.1428	36.5307	38.3421	53.5214
ENSMUSG00000003200	Sh3gl1	52.327	66.6873	65.9504	68.2086	62.286	42.737
ENSMUSG00000003206	Ebi3	34.7856	26.6233	7.73038	25.2357	14.8265	0.657671
ENSMUSG00000003208	Ccdc94	6.44623	7.58376	7.40931	6.17925	6.71547	8.96214
ENSMUSG00000003226	Ranbp2	12.1906	10.9495	9.75549	7.71191	5.48165	10.5013
ENSMUSG00000003227	Edar	0.234882	0.315898	0.0445944	0.188008	0.087184	0
ENSMUSG00000003228	Grk5	4.87459	4.94228	5.47723	5.31969	5.582	1.33334
ENSMUSG00000003233	Dvl3	9.21177	11.7852	14.5738	11.2179	7.4562	5.4633
ENSMUSG00000003234	Abcf3	19.3232	22.1339	17.4137	20.1282	17.7615	22.543
ENSMUSG00000003235	Eif2b5	13.1086	16.4252	15.5109	15.6611	11.8713	81.8717
ENSMUSG00000003269	Cyth2	24.3711	37.2644	30.3225	30.8951	29.9216	53.6919
ENSMUSG00000003271	Sult2b1	0.0701045	0.599893	0.153353	0.215897	0.654827	2.96913
ENSMUSG00000003273	Car11	14.899	15.9202	8.28325	9.63718	10.7612	6.05533
ENSMUSG00000003279	Dlgap1	0.072182	0.0764324	0	0	0.185125	1.2173
ENSMUSG00000003282	Plag1	2.9918	2.26906	1.13906	0.970262	0.590018	0.941273
ENSMUSG00000003283	Hck	30.1671	18.9745	12.833	15.9703	9.17136	0.787466
ENSMUSG00000003299	Mrpl4	23.4469	24.5404	25.7061	24.4161	22.2763	63.7838
ENSMUSG00000003308	Keap1	21.8755	20.5096	20.2456	17.2548	17.0486	8.31773
ENSMUSG00000003309	Ap1m2	0	0.101045	0.0497655	0	0	33.3123
ENSMUSG00000003316	Glg1	49.4632	47.3175	39.2814	27.6012	27.0832	13.4903
ENSMUSG00000003341	Atp8b3	0	0.0921105	0.0364152	0.0511685	0.0355923	0.443142
ENSMUSG00000003344	Btbd2	22.9461	26.4103	21.5062	22.4991	24.4361	38.424
ENSMUSG00000003345	Csnk1g2	50.4715	61.2408	49.7749	61.9966	63.5985	86.1501
ENSMUSG00000003346	Abhd17a	39.0105	49.1845	47.7684	55.7402	46.1603	69.1061
ENSMUSG00000003348	Mob3a	18.7502	22.8611	17.7931	20.5434	19.5702	11.4676
ENSMUSG00000003352	Cacnb3	12.6939	16.5513	21.3221	23.3902	22.5087	8.64935
ENSMUSG00000003354	Ccdc65	0.996706	1.14537	0.67837	1.20841	1.59257	1.40993
ENSMUSG00000003355	Fkbp11	64.3132	85.4351	72.7124	79.7859	80.4051	23.7695
ENSMUSG00000003360	Ddx23	26.5679	22.8316	22.4333	18.8563	18.4964	46.4698
ENSMUSG00000003363	Pld3	119.431	123.808	150.299	243.045	185.887	34.1248
ENSMUSG00000003378	Grik5	11.8091	15.4544	13.3541	12.8563	13.7231	1.75476
ENSMUSG00000003379	Cd79a	0.0581801	0.123058	0.0606928	0.0853949	0	1.18311
ENSMUSG00000003380	Rabac1	242.671	250.465	185.131	176.835	208.539	123.079
ENSMUSG00000003382	Etv3	18.1122	9.84971	6.8418	5.10319	3.71209	2.74635
ENSMUSG00000003402	Prkcsh	87.7439	107.893	114.594	105.173	100.441	125.983
ENSMUSG00000003410	Elavl3	0.015213	0	0.0158883	0.0223238	0.062113	1.17548
ENSMUSG00000003411	Rab3b	1.99436	3.14172	0.273074	3.39948	0.349232	1.93256
ENSMUSG00000003418	St8sia6	0.0205131	0.0108358	0.246043	0	0	0.636095
ENSMUSG00000003420	Fcgrt	124.478	168.218	83.0205	117.946	157.031	6.72698
ENSMUSG00000003421	Nosip	53.8224	51.2993	34.1281	46.3347	43.4689	70.5615
ENSMUSG00000003423	Pih1d1	36.2769	43.0492	38.0318	42.2243	49.2695	65.9126
ENSMUSG00000003429	Rps11	358.13	432.739	369.979	453.407	444.305	1026.91
ENSMUSG00000003435	Supt5	34.796	39.1609	42.2622	36.5799	34.7032	55.3917
ENSMUSG00000003436	Dll3	0.152291	0.0961596	0	0.044504	0.318247	0.554987
ENSMUSG00000003437	Paf1	35.6003	47.835	46.4072	44.6156	49.0848	104.891
ENSMUSG00000003438	Timm50	18.6452	23.6424	23.9793	22.2638	19.6566	80.5299
ENSMUSG00000003444	Med29	6.48879	7.18545	7.85996	8.83005	7.31473	12.3363
ENSMUSG00000003452	Bicd1	0.651818	0.0403549	0.193365	0.439092	2.58512	2.25285
ENSMUSG00000003458	Ncstn	52.4909	54.2931	47.1912	51.6553	42.7593	19.2028
ENSMUSG00000003464	Pex19	35.6019	41.6479	33.9669	34.9404	36.0951	30.5483
ENSMUSG00000003469	Phyhip	0.0278032	0.0293844	0.0580554	0.0816036	0.510856	0.989373
ENSMUSG00000003476	Crhr2	0	0	0	0	0	0.358603
ENSMUSG00000003477	Inmt	0.0831897	0.176053	0	0.244241	0	0
ENSMUSG00000003484	Cyp4f18	1.30313	0.209028	1.04095	0	0.515748	0
ENSMUSG00000003500	Impdh1	27.4784	33.0819	43.8847	32.9822	26.8997	31.8775
ENSMUSG00000003505	Psg18	0	0	0	0	0	0
ENSMUSG00000003518	Dusp3	15.9811	9.95937	16.0539	15.4774	12.3912	2.10239
ENSMUSG00000003526	Prodh	0.286795	0.563169	0.3337	0.200337	0.219274	12.2709
ENSMUSG00000003527	Dgcr14	6.95909	7.50288	8.8736	7.68515	7.2609	10.5632
ENSMUSG00000003528	Slc25a1	68.1415	72.2554	91.275	77.4716	68.5569	99.0063
ENSMUSG00000003531	Dgcr6	20.3028	24.5024	22.3186	21.2799	24.4278	30.8458
ENSMUSG00000003534	Ddr1	31.8021	45.1354	38.6581	24.8009	31.2391	6.89668
ENSMUSG00000003541	Ier3	80.5565	75.194	95.9652	65.8297	66.9182	22.0022
ENSMUSG00000003545	Fosb	0.930094	0.851794	0.453247	0.394298	0.295366	0.210139
ENSMUSG00000003546	Klc4	7.75464	9.31045	10.6006	10.6708	10.6839	11.6421
ENSMUSG00000003549	Ercc1	18.2044	23.3751	21.7684	19.2483	24.3181	30.0955
ENSMUSG00000003555	Cyp17a1	0	0	0	0	0	0
ENSMUSG00000003559	As3mt	9.39305	10.0312	11.3531	9.62941	9.82988	15.2854
ENSMUSG00000003573	Homer3	18.7694	24.0892	41.2243	53.3956	47.7774	8.988
ENSMUSG00000003575	Crtc1	4.96636	5.39372	5.72037	5.48246	4.51068	2.63192
ENSMUSG00000003581	Rnf215	11.8769	12.8445	11.9341	14.4638	15.8253	3.92118
ENSMUSG00000003585	Sec14l2	0.974291	1.12913	1.06118	0.615662	0.732123	1.93873
ENSMUSG00000003604	Aven	5.26003	7.30029	7.10723	8.85055	9.01715	24.9965
