Gene ID	Symbol	MEF	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	IPS	ES
ENSMUSG00000001143	Lman2l	11.9723	5.95125	6.21966	6.63563	7.08479	11.1794	11.3615	11.4759	10.4534	9.99953	8.55683
ENSMUSG00000001150	Mcm3ap	8.5121	12.5474	14.0316	13.5875	13.0254	27.4354	33.5991	31.4832	27.9238	45.7538	20.6601
ENSMUSG00000001151	Pcnt	2.31503	4.9925	6.95137	6.02401	3.80061	10.0819	11.095	13.314	14.8344	18.4493	6.1999
ENSMUSG00000001155	Ftcd	0.086074	0.00690674	0.0114205	0	0	0	0.0147835	0.0122424	0.014677	0.125905	0.0484127
ENSMUSG00000001156	Mxd1	3.4792	1.00806	1.38504	0.630419	0.771829	1.01274	1.39411	2.10811	2.53834	2.27945	1.71292
ENSMUSG00000001157	Gmcl1	9.17439	8.32957	7.44949	7.57978	6.77641	10.2953	9.46606	10.722	13.1983	12.6975	15.3985
ENSMUSG00000001158	Snrnp27	70.5736	79.6271	77.1516	83.7437	88.769	90.4633	95.7706	94.4031	69.3349	60.9377	100.671
ENSMUSG00000001166	Oas1c	1.53266	2.81391	1.5086	0.458498	0.796698	1.70737	2.38332	6.02278	4.24547	0.590924	1.16907
ENSMUSG00000001168	Oas1h	0.0285049	0.0499121	0	0.10072	0.285194	0.525349	1.05817	6.03592	1.797	0.0500644	0.0872568
ENSMUSG00000001173	Ocrl	14.8391	5.53856	6.05798	4.85498	7.79478	10.6267	12.122	13.5383	16.4067	9.28282	5.85434
ENSMUSG00000001175	Calm1	102.96	251.67	271.562	237.43	164.445	182.433	148.419	75.1327	70.6089	96.0959	111.53
ENSMUSG00000001211	Agpat3	38.4384	40.1407	43.7983	41.5534	48.9425	31.6696	23.1156	21.7018	14.341	11.9236	4.37455
ENSMUSG00000001225	Slc26a3	0	0.0245964	0.018622	0.0372076	0.0190462	0	0.00791151	0	0.00785549	0.0239632	0
ENSMUSG00000001227	Sema6b	1.32967	0.223332	0.11857	0.0829729	0.0668369	0.167712	0.416277	0.544688	0.537002	0.452452	0.124179
ENSMUSG00000001228	Uhrf1	15.0567	49.8685	75.1756	84.4545	100.918	113.214	110.418	85.0047	97.3854	102.194	99.8357
ENSMUSG00000001229	Dpp9	11.1091	21.3993	18.0029	17.5975	16.0857	15.4437	12.6478	10.4412	9.30155	14.2488	7.58267
ENSMUSG00000001240	Ramp2	1.21318	10.4064	6.31811	5.46474	3.88575	2.55955	1.31398	0.723249	0.901801	0.506701	3.92277
ENSMUSG00000001247	Lsr	3.85967	2.5249	2.7738	3.41568	6.69759	8.45851	12.284	16.3321	17.3115	11.7932	11.4655
ENSMUSG00000001248	Gramd1a	48.3662	19.4566	15.0909	17.0281	27.4163	17.3216	16.4287	19.7084	19.6492	19.5238	6.00453
ENSMUSG00000001249	Hpn	0.873158	0.45524	0.161621	0.456749	0.526282	0.903566	2.39376	7.93923	7.99997	0.980188	1.65906
ENSMUSG00000001260	Gabrg1	0.0237864	0	0.00437613	0.0137794	0.014129	0.0232099	0.0226372	0.018753	0.0224778	0.0494997	0.0240625
ENSMUSG00000001270	Ckb	38.5365	116.233	233.658	76.0675	54.0197	30.9035	43.5463	100.066	160.617	114.725	16.9599
ENSMUSG00000001280	Sp1	11.4652	9.95594	13.6001	12.6284	28.3295	24.9534	28.0542	24.5859	22.7948	27.4696	20.8977
ENSMUSG00000001281	Itgb7	0.209978	3.09226	0.49854	0.337674	0.597013	0.55028	0.832319	1.68035	4.89119	7.93951	8.55009
ENSMUSG00000001285	Myg1	22.8297	83.2317	63.7222	72.4721	30.2701	66.2667	58.2962	43.2537	49.0291	55.973	85.203
ENSMUSG00000001288	Rarg	42.4931	15.9119	23.9925	23.5408	31.7263	21.5166	21.6824	19.5466	27.1876	60.3767	44.064
ENSMUSG00000001289	Pfdn5	199.623	140.893	124.639	134.356	152.447	145.95	134.151	144.498	138.354	127.943	167.057
ENSMUSG00000001300	Efnb2	15.3746	8.087	5.26873	2.7829	3.96443	0.889505	1.0406	2.93922	2.32185	2.31915	2.52655
ENSMUSG00000001305	Rrp15	12.6624	106.126	88.6563	97.4274	35.9239	58.4527	52.6966	45.4226	53.7576	55.7881	114.926
ENSMUSG00000001313	Rnd2	5.48606	15.8458	26.967	39.6775	37.6266	30.197	21.8704	11.4845	7.57209	7.91134	10.6254
ENSMUSG00000001323	Srr	9.52557	1.68335	2.45825	2.06322	2.41433	2.59758	2.07187	2.06332	1.3654	1.70509	1.24022
ENSMUSG00000001333	Sync	1.93637	0.122044	0.092389	0.0687835	0.130651	0.321995	0.469005	0.865714	1.04828	0.590804	0.061591
ENSMUSG00000001334	Fndc5	2.14584	0.0438556	0.0310599	0.0163039	0.016711	0	0.020093	0.183067	0.29925	0.175732	0.418384
ENSMUSG00000001348	Acp5	3.47757	4.38704	0.734341	1.01082	1.12442	1.90842	4.53643	13.9216	9.25588	3.656	5.43445
ENSMUSG00000001349	Cnn1	50.7244	3.03135	1.35574	0.22121	0.0788513	0.0583195	0.0355627	0.17672	0.105925	0.397413	0.292103
ENSMUSG00000001366	Fbxo9	12.9882	17.2585	14.7177	14.9965	7.69264	9.79235	8.86119	7.63631	9.57151	8.21505	15.1219
ENSMUSG00000001376	Ccdc132	7.91805	20.4241	17.7276	16.2399	15.715	21.5099	25.7068	27.1859	32.9812	31.8678	37.9808
ENSMUSG00000001379	Apbb3	5.25139	4.67197	5.16941	6.56611	5.91118	6.96019	6.79431	6.02042	7.87431	6.76444	4.61267
ENSMUSG00000001380	Hars	29.1773	152.494	118.703	133.478	89.5902	99.1447	79.3954	52.4973	48.858	44.6355	68.1076
ENSMUSG00000001383	Zmat2	26.8097	51.3019	58.9325	60.7328	48.1633	58.5159	56.0196	61.3236	63.3443	50.2288	118.153
ENSMUSG00000001403	Ube2c	58.6286	195.113	213.268	223.286	260.527	233.434	224.012	206.575	196.979	210.428	269.955
ENSMUSG00000001415	Smg5	10.7351	32.2423	32.4874	34.7205	45.0016	39.5828	42.8556	35.7706	36.6511	41.5468	25.2906
ENSMUSG00000001416	Cct3	88.0525	709.503	625.026	686.199	499.575	499.328	450.137	333.576	330.57	249.192	609.066
ENSMUSG00000001417	Rhbg	0.0213913	0.158207	0.214476	0.508435	0.588466	2.72663	2.87787	4.08754	2.41997	3.36985	0.60772
ENSMUSG00000001418	0610031J06Rik	77.2487	66.7391	57.53	45.6904	50.4222	69.5201	72.9247	81.9423	82.3459	82.23	64.0174
ENSMUSG00000001419	Mef2d	16.1297	20.8332	19.1529	17.0407	30.1917	23.5313	23.7597	23.9681	16.3578	6.38502	3.41512
ENSMUSG00000001420	Tmem79	0.122613	1.88162	11.9163	15.0022	5.24841	11.8612	8.62255	4.21645	3.44991	4.38135	2.35883
ENSMUSG00000001424	Snd1	88.4885	162.367	159.155	166.666	197.971	161.681	166.42	148.356	125.089	114.835	105.12
ENSMUSG00000001435	Col18a1	54.467	6.84189	2.53833	1.99792	3.12777	4.81767	8.19754	20.2834	41.079	38.9466	18.6972
ENSMUSG00000001436	Slc19a1	8.19441	62.4114	49.2419	47.4807	22.2752	25.6665	19.3014	6.40847	7.72857	12.0049	7.27912
ENSMUSG00000001440	Kpnb1	75.4707	203.459	219.207	225.009	221.303	186.561	173.634	144.826	138.038	158.904	215.968
ENSMUSG00000001441	Npepps	65.253	20.0023	25.3895	22.3172	60.745	50.8367	60.0018	73.462	58.0318	44.3709	36.6472
ENSMUSG00000001444	Tbx21	0	0.106304	0.720954	0.793409	0.252352	0.0645151	0.0337195	0.21411	0.156234	0.229368	0.391599
ENSMUSG00000001445	Mrpl10	30.3258	61.8097	61.697	64.9002	38.3705	54.7069	48.5554	42.2676	44.6751	48.6469	57.0248
ENSMUSG00000001467	Cyp51	34.3332	15.4669	17.5569	37.5233	29.9195	15.6687	18.5031	18.0411	13.3347	22.6704	29.3048
ENSMUSG00000001473	Tubb6	152.883	210.158	125.333	108.15	81.4908	87.5747	83.88	69.0288	38.7707	61.1929	33.5197
ENSMUSG00000001493	Meox1	0.947811	0.00921131	0.0195671	0.0102726	0	0.0311447	0	0.377504	0.238849	0.101506	1.77499
ENSMUSG00000001494	Sost	0.0462473	0.339974	0.541595	0.35683	0.342768	0.157769	0.109961	0.11383	0.0272929	0	0
ENSMUSG00000001496	Nkx2-1	0.137506	0.0640428	0.0291521	0.0306088	0.0418217	0.010311	0.0251517	0.208306	0.137345	0	0
ENSMUSG00000001497	Pax9	0.414061	0.661003	0.678841	0.445838	0.647131	0.202128	0.160172	0.0703756	0.0905864	0.0443897	0.0413438
ENSMUSG00000001504	Irx2	18.2597	21.2299	27.4554	32.6441	27.5752	19.344	15.1573	4.8559	2.96174	3.51495	2.83475
ENSMUSG00000001506	Col1a1	2354.83	171.61	33.3503	29.6975	24.6839	9.24152	6.78681	8.33305	13.4043	6.67791	3.22724
ENSMUSG00000001507	Itga3	13.0845	3.03693	5.37628	3.33741	5.42165	5.75205	6.45635	8.06932	8.12286	7.2301	3.68248
ENSMUSG00000001508	Sgca	0.697783	0.129734	0	0.0481677	0.0491532	0.033008	0	0.0500175	0	0.149041	0.0341853
ENSMUSG00000001510	Dlx3	0.0976856	0.0230487	0.0244847	0.0685482	0.0351283	0.017319	0.0633612	0.244902	0.283093	0.161626	0.224361
ENSMUSG00000001517	Foxm1	15.6571	34.9413	35.9082	27.2954	18.7834	26.1935	22.4303	24.996	24.8823	22.8961	16.4384
ENSMUSG00000001518	Itfg2	3.86626	16.0369	13.0728	15.2257	19.7776	18.2885	19.8225	14.4287	17.079	15.1337	13.8476
ENSMUSG00000001520	Nrip2	0.692982	0.226842	0.280099	0.270099	0.273379	0.385941	0.337058	0.258253	0.251006	0.337788	0.136098
ENSMUSG00000001521	Tulp3	32.4648	23.5661	25.3493	23.2758	24.615	29.3255	30.218	28.7286	27.7723	19.1158	18.809
ENSMUSG00000001524	Gtf2h4	12.4229	26.5068	27.3863	28.7624	33.4469	41.2818	38.2988	30.776	32.3096	28.5555	34.145
ENSMUSG00000001525	Tubb5	678.953	890.709	789.924	925.184	651.325	781.987	741.998	784.459	792.475	610.032	747.378
ENSMUSG00000001542	Ell2	12.8559	10.5127	7.42669	6.59217	6.26602	6.1841	7.28051	12.5332	12.7828	12.0815	14.7291
ENSMUSG00000001552	Jup	23.3278	20.6538	29.2142	12.0483	10.8073	11.8154	14.8898	45.0642	63.5451	61.4433	38.57
ENSMUSG00000001555	Fkbp10	225.65	124.031	73.2405	42.3433	25.0092	9.25725	8.82458	7.61729	6.83369	14.2655	12.0371
ENSMUSG00000001558	Klhl10	0.55786	0.195033	0.218026	0.221086	0.0703713	0.242936	0.335754	0.752824	0.720453	0.546001	1.03927
ENSMUSG00000001566	Mnx1	0.0118622	0.0102586	0	0.068644	0.17633	0.127241	0.169232	0.128468	0.0700057	0.102823	0.0479177
ENSMUSG00000001569	Nom1	8.78431	33.5209	29.6615	27.9654	9.88633	20.7357	20.4708	15.8387	18.599	18.0418	26.6501
ENSMUSG00000001576	Ergic1	100.142	76.2705	52.4708	39.2664	40.0044	26.1643	27.3898	33.1996	29.3087	38.7215	31.2902
ENSMUSG00000001583	Tnk1	0.114709	0.044616	0.139847	0.65723	0.505612	2.79001	3.24244	6.47432	7.08502	1.78361	1.60745
ENSMUSG00000001588	Acap1	1.35775	0.198081	0.0735602	0.0510706	0.0798851	0.0559632	0.0953755	0.919519	1.43108	1.99351	1.51567
ENSMUSG00000001604	Tcea3	12.4558	0.631892	1.67464	1.01933	2.0084	0.872992	1.70995	17.1436	34.5972	29.3275	61.0584
ENSMUSG00000001622	Csn3	0.107162	0.0693751	0.073573	0	0.0403644	0	0	0.0758926	0.0315642	0.0463407	0.10782
ENSMUSG00000001627	Ifrd1	38.8787	180.688	136.765	198.241	114.446	126.737	146.864	75.2899	71.2137	92.3842	248.898
ENSMUSG00000001630	Stk38l	3.04609	3.61707	2.66757	2.4337	2.3724	2.47066	2.73119	3.208	4.14961	4.14101	5.07962
ENSMUSG00000001632	Brpf1	7.54539	10.5061	10.7794	11.9672	6.05281	12.044	10.6352	11.6866	12.8975	15.3378	9.67241
ENSMUSG00000001642	Akr1b3	16.0324	109.185	114.789	126.2	107.409	98.6574	76.5979	54.0705	54.0075	85.631	174.806
ENSMUSG00000001655	Hoxc13	0.363439	0.355767	0.24608	0.184544	0.255325	0.149202	0.341173	1.13027	1.69368	7.42636	2.26131
ENSMUSG00000001656	Hoxc11	0.426371	0.645283	0.478618	0.685333	0.596864	0.161607	0.154878	0.02332	0.0838716	0.287309	0.0837214
ENSMUSG00000001657	Hoxc8	7.7202	3.75296	2.78045	1.64834	1.4653	0.311089	0.122389	0.0608174	0.145816	0.0802774	0.0311966
ENSMUSG00000001661	Hoxc6	10.2281	5.14491	5.61555	4.0173	4.00674	2.16245	1.68361	1.17088	0.24936	0.487128	0.0909647
ENSMUSG00000001663	Gstt1	23.4022	0.525491	0.348351	0.539884	0.574343	0.0493285	0.0903324	0.631563	0.462798	0.35101	0.894877
ENSMUSG00000001665	Gstt3	4.55812	7.74027	7.49083	8.1836	9.64814	11.1471	9.36915	8.12636	4.21871	4.18685	2.2332
ENSMUSG00000001666	Ddt	23.8653	20.0584	24.3827	32.1761	55.1354	56.1146	62.7095	126.518	143.201	126.125	68.4961
ENSMUSG00000001670	Tat	0	0.00859665	0	0	0	0.0350389	0.0354497	0.0391829	0.272788	0.0689091	0.0376261
ENSMUSG00000001672	Marveld3	0.116929	0.0249741	0.23134	0.377222	0.482253	1.3972	1.22516	1.1811	0.695548	0.361509	0.243489
ENSMUSG00000001674	Ddx18	5.82439	40.7126	41.6086	44.8128	25.0141	35.4918	31.889	20.9103	16.9496	25.7297	41.4036
ENSMUSG00000001687	Ubl3	16.4276	15.7479	13.2903	12.6067	14.9992	17.4925	20.3708	22.7269	25.2402	30.8004	25.5548
ENSMUSG00000001700	Gramd3	10.527	2.83336	1.62069	1.48014	1.77949	2.19334	1.90445	2.32615	1.67841	1.01371	1.05017
ENSMUSG00000001707	Eef1e1	22.2567	191.322	181.665	189.646	159.537	155.467	168.708	94.1799	85.6402	99.0072	151.449
ENSMUSG00000001729	Akt1	117.659	230.399	179.4	141.94	59.1967	60.0553	48.1037	30.9598	26.011	20.7961	13.1315
ENSMUSG00000001739	Cldn15	0.900629	0.240852	0.372571	0.413217	0.11604	0.292538	0.108602	0.366085	0.224105	0.351165	0.158122
ENSMUSG00000001741	Il16	1.39679	0.709368	0.076392	0.0820905	0.0266197	0.0268939	0.0140598	0.0357485	0.0171502	0.136165	0.00734834
ENSMUSG00000001750	Tcirg1	61.9047	50.688	26.4743	17.5497	18.8935	16.4682	13.7905	19.7908	15.7609	11.1454	5.02968
ENSMUSG00000001751	Naglu	22.7091	4.88284	2.01363	1.71282	1.48725	1.52138	1.50743	1.42262	1.31759	1.32204	0.500231
ENSMUSG00000001755	Coasy	15.5518	13.7663	15.6041	19.8179	16.2003	19.5862	19.0628	16.4384	15.2114	13.3123	7.71544
ENSMUSG00000001761	Smo	30.6599	38.7019	34.2736	23.3347	10.2726	5.42024	2.69231	1.89488	2.23191	6.70327	6.55841
ENSMUSG00000001763	Tspan33	0.96571	1.30594	1.26545	1.25556	1.36545	0.919238	0.634759	0.960372	0.973765	1.28792	1.72954
ENSMUSG00000001767	Crnkl1	6.33735	12.252	14.4389	12.1832	10.6394	16.1758	15.8716	16.7919	14.995	17.5182	24.8516
ENSMUSG00000001768	Rin2	17.5979	2.2705	1.26714	0.923792	0.414839	1.06321	0.860589	0.922456	0.543579	2.1366	1.04388
ENSMUSG00000001773	Folh1	0.168408	0.00807837	0.0171638	0	0.00923343	0.0182114	0.0222093	0.248486	0.341895	0.316126	0.0660591
ENSMUSG00000001774	Chordc1	17.857	53.1404	56.08	53.1748	18.454	49.1771	48.5908	37.4085	33.688	48.1821	57.1297
ENSMUSG00000001783	Rtcb	65.7358	149.105	136.441	144.268	110.419	120.219	109.605	73.6063	73.5829	74.3972	102.208
ENSMUSG00000001785	Pwp1	11.3549	74.8803	72.8984	77.8901	55.9995	61.4097	56.9436	30.5291	28.5934	39.6788	49.5025
ENSMUSG00000001786	Fbxo7	8.28868	13.0518	14.4867	13.6833	8.69066	12.4357	10.2613	9.6711	9.56157	13.3253	17.0658
ENSMUSG00000001794	Capns1	329.569	457.533	372.947	319.236	318.757	352.234	377.916	326.233	312.228	519.863	403.565
ENSMUSG00000001802	Lrp3	3.22691	3.00184	1.5282	1.39511	0.539764	0.435784	0.36409	0.593441	0.936703	0.848206	0.590743
ENSMUSG00000001804	Dsg4	0	0.0171853	0.0121733	0	0	0	0	0	0	0.00573843	0
ENSMUSG00000001815	Evx2	0.136842	0.00877372	0.00466186	0.0244656	0	0	0	0	0	0.00439445	0
ENSMUSG00000001819	Hoxd13	4.34811	3.93355	5.21428	6.722	4.37418	1.57942	0.957453	0.186586	0.17894	0.796315	0.698744
ENSMUSG00000001823	Hoxd12	1.34189	0.13157	0.0904371	0.0517892	0.0176932	0.00872318	0	0	0	0	0.0180808
ENSMUSG00000001827	Folr1	5.64647	1.10935	1.53326	0.934004	2.25451	8.18419	22.8086	101.289	103.366	52.1685	74.7934
ENSMUSG00000001829	Clpb	25.4961	35.7954	44.1696	46.7749	59.0533	77.286	85.0184	79.3919	60.5697	61.7119	49.712
ENSMUSG00000001833	7-Sep	165.999	83.097	70.5705	59.9776	47.9592	53.2586	55.9435	59.0595	47.9527	52.4923	64.7281
ENSMUSG00000001844	Zdhhc4	17.4037	25.0845	30.5556	35.8509	22.78	29.5153	26.7969	19.544	24.4887	24.3362	16.6986
ENSMUSG00000001847	Rac1	150.357	185.709	176.254	171.312	149.743	111.285	113.056	114.744	78.6488	74.8132	98.4747
ENSMUSG00000001855	Nup214	9.33948	34.4097	27.4749	27.688	10.2736	20.7977	23.3204	22.9465	25.3061	22.7508	42.9357
ENSMUSG00000001864	Aif1l	13.9339	23.3147	12.0569	8.4952	13.1094	4.90881	7.38353	3.9647	5.83447	2.91373	2.94078
ENSMUSG00000001865	Cpa3	0	0	0.0157056	0	0	0	0	0	0	0	0
ENSMUSG00000001870	Ltbp1	36.6178	15.1534	10.7239	8.4729	9.33582	4.09347	3.43892	1.57513	0.70138	1.57681	1.33908
ENSMUSG00000001891	Ugp2	40.9877	39.6457	22.688	21.7557	21.964	21.3764	22.9012	22.5044	21.2099	23.2863	23.7049
ENSMUSG00000001901	Kcnh6	0	0	0.0430794	0.0991369	0.281673	0.143397	0.197132	0.295019	0.161731	0.328825	0.588094
ENSMUSG00000001909	Trmt1	28.4478	86.2167	78.5274	87.5314	89.8277	99.8489	93.1727	72.2971	93.3739	103.35	56.8131
ENSMUSG00000001910	Nacc1	17.6911	33.1284	36.2139	35.0564	24.0323	38.7757	38.2155	43.4732	51.8692	65.4185	30.8478
ENSMUSG00000001911	Nfix	15.4402	7.12452	5.8794	4.70637	2.82836	1.36371	0.980893	0.75514	1.60249	0.234204	0.301258
ENSMUSG00000001918	Slc1a5	12.209	74.9197	73.4093	101.81	71.8199	60.1392	52.3284	49.0263	58.8599	74.2465	40.3702
ENSMUSG00000001924	Uba1	107.741	231.792	202.301	236.387	205.216	186.706	162.527	138.498	137.035	136.851	272.242
ENSMUSG00000001930	Vwf	0.397382	0.303707	0.0116315	0.0462025	0.0100167	0.043637	0.264253	2.68085	6.81725	4.92716	2.50992
ENSMUSG00000001942	Siae	4.76474	0.940812	1.1107	0.965127	1.88585	3.3451	3.83929	5.23647	3.9706	3.39168	2.22565
ENSMUSG00000001943	Vsig2	0.241689	0	0.0201346	0	0.0433066	0.106898	0.10438	0.496792	1.16559	0.855598	1.20623
ENSMUSG00000001946	Esam	1.74557	0.594917	0.613815	0.386705	0.332561	0.713896	0.492094	1.27766	0.977081	0.94233	1.93234
ENSMUSG00000001948	Spa17	1.14823	0.439628	0.310362	0.571426	0.500219	0.618658	1.36104	3.23052	1.95057	1.94579	5.07215
ENSMUSG00000001962	Fam50a	27.0296	30.1511	22.6599	24.9873	32.7183	29.9087	36.046	39.6267	36.6287	33.287	58.7982
ENSMUSG00000001964	Emd	53.9209	84.7445	88.0062	94.7042	89.0397	85.3909	81.7406	71.4036	65.2457	70.3683	66.2573
ENSMUSG00000001983	Taco1	4.42537	11.098	12.6345	15.7349	10.1806	14.0475	10.9721	6.9827	6.44138	9.23577	5.78462
ENSMUSG00000001985	Grik3	0.141656	0.236697	0.507767	0.0480062	0.00492362	0.0121293	0.0532271	1.03633	3.58678	8.82229	2.83995
ENSMUSG00000001986	Gria3	33.9824	9.21505	5.63676	4.17237	6.88971	3.93752	3.79058	1.43181	0.833817	1.80905	0.397626
ENSMUSG00000001988	Npas1	0.319507	0.0789516	0.0943318	0.110057	0.101493	0.211326	0.20349	0.146051	0.134686	0.108753	0.0345735
ENSMUSG00000001995	Sipa1l2	5.92534	1.9204	1.64457	0.876636	1.5129	2.70098	3.59523	8.26014	9.41952	11.1991	3.07214
ENSMUSG00000001998	Ap4e1	5.08666	2.34972	3.46553	3.25899	4.21204	5.60645	5.75325	4.20472	3.25797	4.73698	1.70655
ENSMUSG00000001999	Blvra	19.0832	31.9261	36.1503	42.2351	23.5015	40.2396	30.7718	15.4274	9.9894	6.16217	5.18786
ENSMUSG00000002006	Pdzd4	3.65881	12.2204	15.8655	19.7652	13.5846	18.7492	13.5058	9.69249	15.2076	4.7413	21.5519
ENSMUSG00000002007	Srpk3	0.186351	0.136071	0.114464	0.0166379	0	0.06212	0	0.130952	0.0756245	0.0224227	0
ENSMUSG00000002010	Idh3g	57.9235	96.6397	116.017	119.471	120.008	124.959	113.526	130.746	135.311	115.925	147.608
ENSMUSG00000002012	Pnck	4.4013	0.306527	0.231373	0.0639946	0.278505	0.126303	0.0788984	1.74644	2.33274	2.76508	1.95393
ENSMUSG00000002014	Ssr4	147.992	158.898	118.915	116.043	117.28	96.5393	105.826	117.564	109.948	86.7616	80.1783
ENSMUSG00000002015	Bcap31	129.288	180.212	129.983	113.961	100.788	100.136	98.7327	96.3877	92.7578	104.906	149.405
ENSMUSG00000002017	Fam98a	25.9504	48.8449	39.4909	40.9808	18.1542	35.715	35.5601	21.7543	18.5233	20.4802	25.1014
ENSMUSG00000002020	Ltbp2	37.974	6.72772	1.41525	0.413581	0.35205	0.286609	0.172933	0.248591	0.575721	0.548851	0.272301
ENSMUSG00000002028	Kmt2a	4.0611	2.71488	3.39491	2.70582	2.64972	4.58339	4.29926	5.16844	4.42667	7.23842	1.86065
ENSMUSG00000002031	Ift46	90.0918	97.3229	75.6617	49.7901	59.0284	75.0525	83.2393	102.134	102.404	85.518	110.053
ENSMUSG00000002032	Tmem25	0.298218	0.124813	0.114568	0.092736	0.142757	0.178187	0.263419	0.267273	0.363367	0.373637	0.25269
ENSMUSG00000002033	Cd3g	0.0515597	0	0	0	0	0	0	0.050659	0	0.0222988	0
ENSMUSG00000002043	Trappc6a	70.3299	20.614	20.5332	24.0075	42.7284	29.4058	35.0352	37.5884	33.9687	16.542	10.3283
ENSMUSG00000002052	Supt6	20.0551	33.3633	29.5856	28.9201	21.8331	30.2514	28.2099	35.532	35.9485	28.9504	28.3392
ENSMUSG00000002055	Spag5	14.3635	19.3431	21.6291	21.5013	31.8995	30.0436	29.4505	35.8347	29.998	29.3341	37.9137
ENSMUSG00000002057	Foxn1	0.014389	0.0124512	0.013229	0.00694359	0	0	0	0.00708765	0.0594718	0.00623649	0
ENSMUSG00000002058	Unc119	28.1905	5.74897	3.86161	3.7125	15.0449	11.4542	12.9512	18.7628	15.9411	13.3309	15.9935
ENSMUSG00000002059	Rab34	59.6004	40.174	25.6148	16.3727	11.4044	3.77621	5.04482	7.42831	8.86611	12.1783	25.3739
ENSMUSG00000002064	Sdf2	62.8283	44.7786	34.9353	40.0071	51.9216	50.34	53.4608	57.9318	44.1836	29.0829	37.9421
ENSMUSG00000002068	Ccne1	16.0331	57.5812	57.1129	64.1432	38.3139	87.6725	83.0967	61.1769	58.9341	77.1387	181.043
ENSMUSG00000002076	Hsf2bp	0.228909	0.306787	0.0891686	0.230568	0.164768	0.778926	2.88959	19.1836	37.6067	40.9584	67.2716
ENSMUSG00000002083	Bbc3	9.77009	7.46621	9.68521	7.81858	36.9485	24.0103	29.7812	23.7416	19.0749	22.9742	1.66301
ENSMUSG00000002100	Mybpc3	0.0110344	0.0238908	0.0203076	0.0799625	0.0546532	0.350221	0.18393	0.0925033	0.17937	0.459661	0.19549
ENSMUSG00000002102	Psmc3	68.5225	205.324	190.475	192.67	110.683	146.183	129.426	120.892	119.056	153.831	217.056
ENSMUSG00000002103	Acp2	11.6846	8.65551	5.82412	4.54154	2.40652	5.34267	4.57139	6.32513	7.2934	6.1128	4.09544
ENSMUSG00000002104	Rapsn	1.79302	0.161996	0.0156932	0.0410538	0.0338389	0.0748791	0.263216	0.807298	1.60422	2.17607	0.612098
ENSMUSG00000002105	Slc39a13	70.0544	9.48706	4.64257	2.49886	1.05902	1.2194	2.84407	4.37424	5.88692	6.63809	4.5234
ENSMUSG00000002107	Celf2	13.3226	4.42448	2.70511	2.12964	1.31251	0.729579	0.641656	0.42514	0.453508	0.573691	0.373621
ENSMUSG00000002108	Nr1h3	0.617596	2.8117	0.955085	0.298173	0.0906237	0.17452	0.156213	0.135491	0.241906	0.477677	0.282361
ENSMUSG00000002109	Ddb2	5.17091	1.4605	2.37024	3.00642	4.42784	6.63248	7.13648	8.925	11.1363	7.44547	8.42939
ENSMUSG00000002111	Spi1	21.8871	10.742	2.30688	1.72746	0.300584	0.165186	0.138662	0.115835	0.263968	0.706802	0.110198
ENSMUSG00000002129	Sf3a1	11.8968	36.4843	40.906	40.3552	28.6483	39.8961	34.9696	28.6992	31.6692	33.5297	32.9227
ENSMUSG00000002147	Stat6	23.9385	22.8532	20.4986	12.0784	10.4413	16.6936	23.4676	25.1001	25.1408	18.786	21.2225
ENSMUSG00000002190	Clgn	0.0410656	0.39982	0.609833	0.49044	0.244253	0.243794	0.208553	0.338606	1.13249	3.29686	7.17801
ENSMUSG00000002204	Napsa	1.19728	0.198461	0.0152777	0	0	0	0	0.0322725	0.327863	2.06048	2.5625
ENSMUSG00000002205	Vrk3	17.2765	11.5504	10.0067	14.2872	14.7675	26.9488	31.34	30.5957	28.0152	22.5304	20.7448
ENSMUSG00000002210	Smg9	6.67673	11.0746	11.0139	13.0336	12.9218	13.7933	12.8469	10.5359	12.2286	8.43045	7.17418
ENSMUSG00000002221	Paxip1	3.28393	10.3655	12.5212	13.7133	8.08277	14.352	12.6703	15.009	15.7658	18.9007	13.1734
ENSMUSG00000002222	Rmnd5a	11.3176	8.20261	9.96294	9.1059	16.6726	15.0603	18.1668	20.4443	18.3572	25.0766	21.3314
ENSMUSG00000002227	Mov10	13.7819	8.41997	14.0468	14.9234	25.0539	28.9403	40.1263	77.0169	77.2775	27.8746	31.1466
ENSMUSG00000002228	Ppm1j	10.0335	4.0286	2.36916	3.2107	8.03716	6.53766	9.80751	11.7118	12.0559	6.46731	10.1384
ENSMUSG00000002233	Rhoc	271.222	105.732	49.2157	43.7922	62.8539	39.4766	51.0827	63.8648	49.8597	26.0575	33.8582
ENSMUSG00000002240	4930432K09Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002249	Tead3	31.3264	5.82021	2.32887	1.20774	1.06397	0.675622	0.742864	2.48903	2.4431	2.27006	0.924954
ENSMUSG00000002250	Ppard	13.8855	6.26074	7.64373	7.62002	6.27428	9.92689	10.3059	11.3389	11.5406	16.1655	3.46236
ENSMUSG00000002257	Def6	6.88802	19.6734	25.3178	19.7243	10.1585	25.9005	25.4684	11.8799	12.1436	23.0095	9.02587
